scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,status,warmup,error_type,error_message
unspecified,ssh,command_loop,2,54,1,ls,50.423146,100.00,ok,0,,
unspecified,ssh,command_loop,2,55,1,ls,420.385973,100.00,ok,0,,
unspecified,ssh,command_loop,2,56,1,ls,50.408072,100.00,ok,0,,
unspecified,ssh,command_loop,2,57,1,ls,342.026920,100.00,ok,0,,
unspecified,ssh,command_loop,2,58,1,ls,50.418554,100.00,ok,0,,
unspecified,ssh,command_loop,2,59,1,ls,541.796036,100.00,ok,0,,
unspecified,ssh,command_loop,2,60,1,ls,50.488015,100.00,ok,0,,
unspecified,ssh,command_loop,2,61,1,ls,383.998222,100.00,ok,0,,
unspecified,ssh,command_loop,2,62,1,ls,50.404406,100.00,ok,0,,
unspecified,ssh,command_loop,2,63,1,ls,356.829651,100.00,ok,0,,
unspecified,ssh,command_loop,2,64,1,ls,50.490868,100.00,ok,0,,
unspecified,ssh,command_loop,2,65,1,ls,379.985360,100.00,ok,0,,
unspecified,ssh,command_loop,2,66,1,ls,50.378851,100.00,ok,0,,
unspecified,ssh,command_loop,2,67,1,ls,418.345551,100.00,ok,0,,
unspecified,ssh,command_loop,2,68,1,ls,50.372981,100.00,ok,0,,
unspecified,ssh,command_loop,2,69,1,ls,313.549598,100.00,ok,0,,
unspecified,ssh,command_loop,2,70,1,ls,50.228577,100.00,ok,0,,
unspecified,ssh,command_loop,2,71,1,ls,554.173630,100.00,ok,0,,
unspecified,ssh,command_loop,2,72,1,ls,652.187952,100.00,ok,0,,
unspecified,ssh,command_loop,2,73,1,ls,50.223818,100.00,ok,0,,
unspecified,ssh,command_loop,2,74,1,ls,322.418481,100.00,ok,0,,
unspecified,ssh,command_loop,2,75,1,ls,50.225503,100.00,ok,0,,
unspecified,ssh,command_loop,2,76,1,ls,860.417762,100.00,ok,0,,
unspecified,ssh,command_loop,2,77,1,ls,50.244576,100.00,ok,0,,
unspecified,ssh,command_loop,2,78,1,ls,368.366312,100.00,ok,0,,
unspecified,ssh,command_loop,2,79,1,ls,50.248058,100.00,ok,0,,
unspecified,ssh,command_loop,2,80,1,ls,358.668079,100.00,ok,0,,
unspecified,ssh,command_loop,2,81,1,ls,50.222985,100.00,ok,0,,
unspecified,ssh,command_loop,2,82,1,ls,416.112413,100.00,ok,0,,
unspecified,ssh,command_loop,2,83,1,ls,50.211559,100.00,ok,0,,
unspecified,ssh,command_loop,2,84,1,ls,1071.289133,100.00,ok,0,,
unspecified,ssh,command_loop,2,85,1,ls,50.356187,100.00,ok,0,,
unspecified,ssh,command_loop,2,86,1,ls,395.933718,100.00,ok,0,,
unspecified,ssh,command_loop,2,87,1,ls,50.372501,100.00,ok,0,,
unspecified,ssh,command_loop,2,88,1,ls,214.727835,100.00,ok,0,,
unspecified,ssh,command_loop,2,89,1,ls,159.924978,100.00,ok,0,,
unspecified,ssh,command_loop,2,90,1,ls,227.558059,100.00,ok,0,,
unspecified,ssh,command_loop,2,91,1,ls,50.792885,100.00,ok,0,,
unspecified,ssh,command_loop,2,92,1,ls,464.751933,100.00,ok,0,,
unspecified,ssh,command_loop,2,93,1,ls,159.038660,100.00,ok,0,,
unspecified,ssh,command_loop,2,94,1,ls,104.830125,100.00,ok,0,,
unspecified,ssh,command_loop,2,95,1,ls,172.810627,100.00,ok,0,,
unspecified,ssh,command_loop,2,96,1,ls,213.072661,100.00,ok,0,,
unspecified,ssh,command_loop,2,97,1,ls,50.749589,100.00,ok,0,,
unspecified,ssh,command_loop,2,98,1,ls,210.779475,100.00,ok,0,,
unspecified,ssh,command_loop,2,99,1,ls,153.661986,100.00,ok,0,,
