scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,received_pct,status,error_type,error_message
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,25,1,find /etc /var/log -type f 2>/dev/null,58.961866,28772,476.539468,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,26,1,find /etc /var/log -type f 2>/dev/null,53.399872,28772,526.174599,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,27,1,find /etc /var/log -type f 2>/dev/null,45.593394,28787,616.587234,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,28,1,find /etc /var/log -type f 2>/dev/null,40.953239,28772,686.091184,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,29,1,find /etc /var/log -type f 2>/dev/null,41.098125,28772,683.672461,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,30,1,find /etc /var/log -type f 2>/dev/null,42.977412,28772,653.777297,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,31,1,find /etc /var/log -type f 2>/dev/null,42.671232,28772,658.468362,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,32,1,find /etc /var/log -type f 2>/dev/null,41.526897,28787,676.966177,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,33,1,find /etc /var/log -type f 2>/dev/null,43.531571,28772,645.454680,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,34,1,find /etc /var/log -type f 2>/dev/null,43.139096,28772,651.326960,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,35,1,find /etc /var/log -type f 2>/dev/null,44.082804,28772,637.383599,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,36,1,find /etc /var/log -type f 2>/dev/null,46.770505,28772,600.755888,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,37,1,find /etc /var/log -type f 2>/dev/null,44.488409,28772,631.572513,100.00,ok,,
