scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,residual_bytes,status,warmup,error_type,error_message
default,ssh3,command_loop,5,7,4,grep -n root /etc/passwd,58.494097,100.00,0,ok,0,,
default,ssh3,command_loop,5,8,4,grep -n root /etc/passwd,57.700634,100.00,0,ok,0,,
default,ssh3,command_loop,5,9,4,grep -n root /etc/passwd,54.802187,100.00,0,ok,0,,
default,ssh3,command_loop,5,10,4,grep -n root /etc/passwd,57.560299,100.00,0,ok,0,,
default,ssh3,command_loop,5,11,4,grep -n root /etc/passwd,57.612576,100.00,0,ok,0,,
default,ssh3,command_loop,5,12,4,grep -n root /etc/passwd,57.961913,100.00,0,ok,0,,
default,ssh3,command_loop,5,13,4,grep -n root /etc/passwd,57.924815,100.00,0,ok,0,,
default,ssh3,command_loop,5,14,4,grep -n root /etc/passwd,59.113619,100.00,0,ok,0,,
default,ssh3,command_loop,5,15,4,grep -n root /etc/passwd,58.028098,100.00,0,ok,0,,
default,ssh3,command_loop,5,16,4,grep -n root /etc/passwd,58.867693,100.00,0,ok,0,,
default,ssh3,command_loop,5,17,4,grep -n root /etc/passwd,61.648645,100.00,0,ok,0,,
default,ssh3,command_loop,5,18,4,grep -n root /etc/passwd,58.690454,100.00,0,ok,0,,
default,ssh3,command_loop,5,19,4,grep -n root /etc/passwd,58.698873,100.00,0,ok,0,,
default,ssh3,command_loop,5,20,4,grep -n root /etc/passwd,55.338310,100.00,0,ok,0,,
default,ssh3,command_loop,1,1,2,df -h,50.385040,2.68,759,ok,1,,
default,ssh3,command_loop,1,2,2,df -h,57.243818,100.00,0,ok,1,,
default,ssh3,command_loop,1,3,2,df -h,54.577412,100.00,0,ok,1,,
default,ssh3,command_loop,1,4,2,df -h,57.182807,100.00,0,ok,0,,
default,ssh3,command_loop,1,5,2,df -h,57.205070,100.00,0,ok,0,,
default,ssh3,command_loop,1,6,2,df -h,57.250619,100.00,0,ok,0,,
default,ssh3,command_loop,1,7,2,df -h,59.273895,100.00,0,ok,0,,
default,ssh3,command_loop,1,8,2,df -h,57.253541,100.00,0,ok,0,,
default,ssh3,command_loop,1,9,2,df -h,57.091558,100.00,0,ok,0,,
default,ssh3,command_loop,1,10,2,df -h,56.136046,100.00,0,ok,0,,
default,ssh3,command_loop,1,11,2,df -h,56.148866,100.00,0,ok,0,,
default,ssh3,command_loop,1,12,2,df -h,57.813093,100.00,0,ok,0,,
default,ssh3,command_loop,1,13,2,df -h,59.409018,100.00,0,ok,0,,
default,ssh3,command_loop,1,14,2,df -h,54.160106,100.00,0,ok,0,,
default,ssh3,command_loop,1,15,2,df -h,57.901616,100.00,0,ok,0,,
default,ssh3,command_loop,1,16,2,df -h,57.972232,100.00,0,ok,0,,
default,ssh3,command_loop,1,17,2,df -h,59.641944,100.00,0,ok,0,,
default,ssh3,command_loop,1,18,2,df -h,57.939583,100.00,0,ok,0,,
default,ssh3,command_loop,1,19,2,df -h,57.629872,100.00,0,ok,0,,
default,ssh3,command_loop,1,20,2,df -h,57.287070,100.00,0,ok,0,,
default,ssh3,command_loop,2,1,2,df -h,50.421035,2.68,759,ok,1,,
default,ssh3,command_loop,2,2,2,df -h,57.989546,93.36,0,ok,1,,
default,ssh3,command_loop,2,3,2,df -h,57.958881,93.36,0,ok,1,,
default,ssh3,command_loop,2,4,2,df -h,54.621956,93.36,0,ok,0,,
default,ssh3,command_loop,2,5,2,df -h,54.213296,93.36,0,ok,0,,
default,ssh3,command_loop,2,6,2,df -h,57.702016,93.36,0,ok,0,,
default,ssh3,command_loop,2,7,2,df -h,59.611825,93.36,0,ok,0,,
default,ssh3,command_loop,2,8,2,df -h,59.587929,93.36,0,ok,0,,
default,ssh3,command_loop,2,9,2,df -h,57.076182,93.36,0,ok,0,,
default,ssh3,command_loop,2,10,2,df -h,56.827062,93.36,0,ok,0,,
default,ssh3,command_loop,2,11,2,df -h,57.897749,93.36,0,ok,0,,
default,ssh3,command_loop,2,12,2,df -h,58.158740,93.36,0,ok,0,,
default,ssh3,command_loop,2,13,2,df -h,56.120029,93.36,0,ok,0,,
default,ssh3,command_loop,2,14,2,df -h,57.846533,93.36,0,ok,0,,
default,ssh3,command_loop,2,15,2,df -h,60.676425,93.36,0,ok,0,,
default,ssh3,command_loop,2,16,2,df -h,57.669889,93.36,0,ok,0,,
default,ssh3,command_loop,2,17,2,df -h,56.795079,93.36,0,ok,0,,
default,ssh3,command_loop,2,18,2,df -h,56.828792,93.36,0,ok,0,,
default,ssh3,command_loop,2,19,2,df -h,54.280714,93.36,0,ok,0,,
default,ssh3,command_loop,2,20,2,df -h,56.321024,93.36,0,ok,0,,
default,ssh3,command_loop,3,1,2,df -h,50.405495,2.68,705,ok,1,,
default,ssh3,command_loop,3,2,2,df -h,57.246224,93.36,0,ok,1,,
default,ssh3,command_loop,3,3,2,df -h,57.048016,93.36,0,ok,1,,
default,ssh3,command_loop,3,4,2,df -h,57.844357,93.36,0,ok,0,,
default,ssh3,command_loop,3,5,2,df -h,53.677102,93.36,0,ok,0,,
default,ssh3,command_loop,3,6,2,df -h,57.467722,93.36,0,ok,0,,
default,ssh3,command_loop,3,7,2,df -h,56.909302,93.36,0,ok,0,,
default,ssh3,command_loop,3,8,2,df -h,57.953948,93.36,0,ok,0,,
default,ssh3,command_loop,3,9,2,df -h,54.109026,93.36,0,ok,0,,
default,ssh3,command_loop,3,10,2,df -h,57.267841,93.36,0,ok,0,,
default,ssh3,command_loop,3,11,2,df -h,53.826467,93.36,0,ok,0,,
default,ssh3,command_loop,3,12,2,df -h,57.030982,93.36,0,ok,0,,
default,ssh3,command_loop,3,13,2,df -h,56.993550,93.36,0,ok,0,,
default,ssh3,command_loop,3,14,2,df -h,57.069512,93.36,0,ok,0,,
default,ssh3,command_loop,3,15,2,df -h,56.887825,93.36,0,ok,0,,
default,ssh3,command_loop,3,16,2,df -h,57.398222,93.36,0,ok,0,,
default,ssh3,command_loop,3,17,2,df -h,56.961419,93.36,0,ok,0,,
default,ssh3,command_loop,3,18,2,df -h,59.232649,93.36,0,ok,0,,
default,ssh3,command_loop,3,19,2,df -h,58.001939,93.36,0,ok,0,,
default,ssh3,command_loop,3,20,2,df -h,56.071680,93.36,0,ok,0,,
default,ssh3,command_loop,4,1,2,df -h,50.333137,2.68,705,ok,1,,
default,ssh3,command_loop,4,2,2,df -h,59.482004,93.36,0,ok,1,,
default,ssh3,command_loop,4,3,2,df -h,58.562645,93.36,0,ok,1,,
default,ssh3,command_loop,4,4,2,df -h,58.480342,93.36,0,ok,0,,
default,ssh3,command_loop,4,5,2,df -h,57.777522,93.36,0,ok,0,,
default,ssh3,command_loop,4,6,2,df -h,58.333873,93.36,0,ok,0,,
default,ssh3,command_loop,4,7,2,df -h,58.323755,93.36,0,ok,0,,
default,ssh3,command_loop,4,8,2,df -h,58.715295,93.36,0,ok,0,,
default,ssh3,command_loop,4,9,2,df -h,57.947166,93.36,0,ok,0,,
default,ssh3,command_loop,4,10,2,df -h,55.070878,93.36,0,ok,0,,
default,ssh3,command_loop,4,11,2,df -h,58.236846,93.36,0,ok,0,,
default,ssh3,command_loop,4,12,2,df -h,58.242733,93.36,0,ok,0,,
default,ssh3,command_loop,4,13,2,df -h,58.316942,93.36,0,ok,0,,
default,ssh3,command_loop,4,14,2,df -h,54.948459,93.36,0,ok,0,,
default,ssh3,command_loop,4,15,2,df -h,59.114537,93.36,0,ok,0,,
default,ssh3,command_loop,4,16,2,df -h,57.800227,93.36,0,ok,0,,
default,ssh3,command_loop,4,17,2,df -h,61.642421,93.36,0,ok,0,,
default,ssh3,command_loop,4,18,2,df -h,63.428390,93.36,0,ok,0,,
default,ssh3,command_loop,4,19,2,df -h,57.138984,93.36,0,ok,0,,
default,ssh3,command_loop,4,20,2,df -h,57.168367,93.36,0,ok,0,,
default,ssh3,command_loop,5,1,2,df -h,50.455514,2.68,705,ok,1,,
default,ssh3,command_loop,5,2,2,df -h,56.958834,93.36,0,ok,1,,
default,ssh3,command_loop,5,3,2,df -h,57.063128,93.36,0,ok,1,,
default,ssh3,command_loop,5,4,2,df -h,53.817889,93.36,0,ok,0,,
default,ssh3,command_loop,5,5,2,df -h,57.113217,93.36,0,ok,0,,
default,ssh3,command_loop,5,6,2,df -h,56.923801,93.36,0,ok,0,,
default,ssh3,command_loop,5,7,2,df -h,58.145203,93.36,0,ok,0,,
default,ssh3,command_loop,5,8,2,df -h,57.223994,93.36,0,ok,0,,
default,ssh3,command_loop,5,9,2,df -h,56.900243,93.36,0,ok,0,,
default,ssh3,command_loop,5,10,2,df -h,57.417865,93.36,0,ok,0,,
default,ssh3,command_loop,5,11,2,df -h,53.975714,93.36,0,ok,0,,
default,ssh3,command_loop,5,12,2,df -h,57.033853,93.36,0,ok,0,,
default,ssh3,command_loop,5,13,2,df -h,58.248120,93.36,0,ok,0,,
default,ssh3,command_loop,5,14,2,df -h,57.673234,93.36,0,ok,0,,
default,ssh3,command_loop,5,15,2,df -h,56.799282,93.36,0,ok,0,,
default,ssh3,command_loop,5,16,2,df -h,59.642417,93.36,0,ok,0,,
default,ssh3,command_loop,5,17,2,df -h,57.239442,93.36,0,ok,0,,
default,ssh3,command_loop,5,18,2,df -h,57.925971,93.36,0,ok,0,,
default,ssh3,command_loop,5,19,2,df -h,54.529455,93.36,0,ok,0,,
default,ssh3,command_loop,5,20,2,df -h,61.459984,93.36,0,ok,0,,
default,ssh,command_loop,1,1,3,ps aux,50.288881,0.06,0,ok,1,,
default,ssh,command_loop,1,2,3,ps aux,52.901621,95.55,0,ok,1,,
default,ssh,command_loop,1,3,3,ps aux,52.817644,95.62,0,ok,1,,
default,ssh,command_loop,1,4,3,ps aux,52.777950,95.62,0,ok,0,,
default,ssh,command_loop,1,5,3,ps aux,52.774610,95.62,30167,ok,0,,
default,ssh,command_loop,1,6,3,ps aux,68.361955,95.62,0,ok,0,,
default,ssh,command_loop,1,7,3,ps aux,68.623227,95.62,0,ok,0,,
default,ssh,command_loop,1,8,3,ps aux,85.371022,95.62,0,ok,0,,
