protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,status,error_type,error_message
ssh,find /,2,54,1,find /,313.799370,32610,101.484280,ok,,
ssh,find /,2,55,1,find /,235.228046,32610,135.382254,ok,,
ssh,find /,2,56,1,find /,351.316230,32625,90.688527,ok,,
ssh,find /,2,57,1,find /,353.105364,32625,90.229022,ok,,
ssh,find /,2,58,1,find /,332.437572,32610,95.794537,ok,,
ssh,find /,2,59,1,find /,289.041978,32625,110.227420,ok,,
ssh,find /,2,60,1,find /,222.332065,32610,143.234864,ok,,
ssh,find /,2,61,1,find /,392.268018,32625,81.220875,ok,,
ssh,find /,2,62,1,find /,157.483303,32610,202.216378,ok,,
ssh,find /,2,63,1,find /,335.738885,32610,94.852591,ok,,
ssh,find /,2,64,1,find /,220.143615,32610,144.658763,ok,,
ssh,find /,2,65,1,find /,247.335513,32610,128.755077,ok,,
ssh,find /,2,66,1,find /,183.504817,32610,173.541510,ok,,
ssh,find /,2,67,1,find /,293.866250,32625,108.417865,ok,,
ssh,find /,2,68,1,find /,212.811133,32625,149.711865,ok,,
ssh,find /,2,69,1,find /,287.850431,32625,110.683703,ok,,
ssh,find /,2,70,1,find /,203.118327,32625,156.856115,ok,,
ssh,find /,2,71,1,find /,314.770627,32610,101.171140,ok,,
ssh,find /,2,72,1,find /,258.064663,32625,123.458792,ok,,
ssh,find /,2,73,1,find /,230.154138,32610,138.366850,ok,,
ssh,find /,2,74,1,find /,257.983206,32610,123.440993,ok,,
ssh,find /,2,75,1,find /,396.163639,32625,80.422200,ok,,
ssh,find /,2,76,1,find /,253.868533,32610,125.441711,ok,,
ssh,find /,2,77,1,find /,184.258612,32610,172.831559,ok,,
ssh,find /,2,78,1,find /,309.035903,32610,103.048555,ok,,
ssh,find /,2,79,1,find /,313.808311,32625,101.528068,ok,,
ssh,find /,2,80,1,find /,226.208134,32625,140.845296,ok,,
ssh,find /,2,81,1,find /,266.778492,32610,119.371329,ok,,
ssh,find /,2,82,1,find /,242.465003,32625,131.401857,ok,,
ssh,find /,2,83,1,find /,228.419887,32610,139.417384,ok,,
ssh,find /,2,84,1,find /,194.208891,32625,164.051972,ok,,
ssh,find /,2,85,1,find /,259.991853,32625,122.543654,ok,,
ssh,find /,2,86,1,find /,317.255295,32625,100.424964,ok,,
ssh,find /,2,87,1,find /,309.609095,32610,102.857777,ok,,
ssh,find /,2,88,1,find /,239.705957,32625,132.914309,ok,,
ssh,find /,2,89,1,find /,195.596832,32625,162.887871,ok,,
ssh,find /,2,90,1,find /,267.770190,32610,118.929232,ok,,
ssh,find /,2,91,1,find /,416.701785,32610,76.423246,ok,,
ssh,find /,2,92,1,find /,224.416556,32625,141.969702,ok,,
ssh,find /,2,93,1,find /,349.571259,32610,91.099318,ok,,
ssh,find /,2,94,1,find /,179.778440,32625,177.220091,ok,,
ssh,find /,2,95,1,find /,228.354966,32610,139.457020,ok,,
ssh,find /,2,96,1,find /,274.233189,32610,116.126364,ok,,
ssh,find /,2,97,1,find /,260.443789,32625,122.331009,ok,,
ssh,find /,2,98,1,find /,263.796559,32610,120.720692,ok,,
ssh,find /,2,99,1,find /,293.285827,32610,108.582482,ok,,
ssh,find /,2,100,1,find /,253.109568,32625,125.875730,ok,,
ssh,find /,3,1,1,find /,360.785266,32610,88.267749,ok,,
ssh,find /,3,2,1,find /,345.380920,32625,92.246994,ok,,
ssh,find /,3,3,1,find /,436.445146,32610,72.966107,ok,,
ssh,find /,3,4,1,find /,271.890562,32610,117.126916,ok,,
ssh,find /,3,5,1,find /,333.482231,32610,95.494453,ok,,
ssh,find /,3,6,1,find /,167.823993,32625,189.843842,ok,,
ssh,find /,3,7,1,find /,303.706230,32610,104.856931,ok,,
ssh,find /,3,8,1,find /,299.888237,32625,106.240751,ok,,
ssh,find /,3,9,1,find /,198.457834,32625,160.539652,ok,,
ssh,find /,3,10,1,find /,259.395478,32610,122.768922,ok,,
ssh,find /,3,11,1,find /,281.373742,32610,113.179371,ok,,
ssh,find /,3,12,1,find /,343.939362,32625,92.633630,ok,,
ssh,find /,3,13,1,find /,322.723805,32610,98.677887,ok,,
ssh,find /,3,14,1,find /,243.840283,32610,130.600665,ok,,
ssh,find /,3,15,1,find /,268.693978,32625,118.574863,ok,,
ssh,find /,3,16,1,find /,245.282317,32625,129.892574,ok,,
ssh,find /,3,17,1,find /,191.231020,32610,166.530007,ok,,
ssh,find /,3,18,1,find /,225.399290,32625,141.350718,ok,,
ssh,find /,3,19,1,find /,319.810208,32625,99.622685,ok,,
ssh,find /,3,20,1,find /,275.340192,32625,115.712680,ok,,
ssh,find /,3,21,1,find /,367.587703,32625,86.674150,ok,,
ssh,find /,3,22,1,find /,336.448821,32625,94.695982,ok,,
ssh,find /,3,23,1,find /,327.752270,32625,97.208637,ok,,
ssh,find /,3,24,1,find /,320.707275,32610,99.298350,ok,,
ssh,find /,3,25,1,find /,287.073125,32625,110.983400,ok,,
ssh,find /,3,26,1,find /,282.664899,32625,112.714213,ok,,
ssh,find /,3,27,1,find /,315.770137,32625,100.897292,ok,,
ssh,find /,3,28,1,find /,301.490335,32610,105.627609,ok,,
ssh,find /,3,29,1,find /,199.029982,32625,160.078151,ok,,
ssh,find /,3,30,1,find /,283.182914,32625,112.508029,ok,,
ssh,find /,3,31,1,find /,340.114976,32625,93.675239,ok,,
ssh,find /,3,32,1,find /,252.677276,32625,126.091084,ok,,
ssh,find /,3,33,1,find /,393.413636,32625,80.984360,ok,,
ssh,find /,3,34,1,find /,168.406662,32625,189.187002,ok,,
ssh,find /,3,35,1,find /,146.179327,32610,217.853672,ok,,
ssh,find /,3,36,1,find /,240.287276,32610,132.531791,ok,,
ssh,find /,3,37,1,find /,193.222806,32610,164.813377,ok,,
ssh,find /,3,38,1,find /,255.340291,32610,124.718676,ok,,
