scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,received_pct,status,error_type,error_message
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,33,1,find /etc /var/log -type f 2>/dev/null,303.217676,28772,92.664968,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,34,1,find /etc /var/log -type f 2>/dev/null,311.602152,28772,90.171573,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,35,1,find /etc /var/log -type f 2>/dev/null,305.041392,28772,92.110963,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,36,1,find /etc /var/log -type f 2>/dev/null,318.785923,28772,88.139577,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,37,1,find /etc /var/log -type f 2>/dev/null,306.752220,28772,91.597238,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,38,1,find /etc /var/log -type f 2>/dev/null,306.627000,28772,91.634645,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,39,1,find /etc /var/log -type f 2>/dev/null,590.779108,28772,47.560342,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,40,1,find /etc /var/log -type f 2>/dev/null,389.173039,28772,72.198363,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,41,1,find /etc /var/log -type f 2>/dev/null,402.380097,28772,69.828643,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,42,1,find /etc /var/log -type f 2>/dev/null,599.822521,28772,46.843283,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,43,1,find /etc /var/log -type f 2>/dev/null,426.131859,28772,65.936530,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,44,1,find /etc /var/log -type f 2>/dev/null,325.565311,28772,86.304208,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,45,1,find /etc /var/log -type f 2>/dev/null,300.498364,28772,93.503525,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,46,1,find /etc /var/log -type f 2>/dev/null,298.273988,28772,94.200827,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,47,1,find /etc /var/log -type f 2>/dev/null,301.175707,28772,93.293236,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,48,1,find /etc /var/log -type f 2>/dev/null,300.344440,28772,93.551445,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,49,1,find /etc /var/log -type f 2>/dev/null,221.040245,28772,127.115568,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,50,1,find /etc /var/log -type f 2>/dev/null,316.590918,28772,88.750671,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,51,1,find /etc /var/log -type f 2>/dev/null,316.413532,28772,88.800425,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,52,1,find /etc /var/log -type f 2>/dev/null,303.026533,28772,92.723419,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,53,1,find /etc /var/log -type f 2>/dev/null,320.440773,28772,87.684398,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,54,1,find /etc /var/log -type f 2>/dev/null,298.517096,28772,94.124111,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,55,1,find /etc /var/log -type f 2>/dev/null,313.244503,28772,89.698801,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,56,1,find /etc /var/log -type f 2>/dev/null,298.456597,28772,94.143190,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,57,1,find /etc /var/log -type f 2>/dev/null,299.507342,28772,93.812913,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,58,1,find /etc /var/log -type f 2>/dev/null,396.611217,28772,70.844331,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,59,1,find /etc /var/log -type f 2>/dev/null,401.296429,28772,70.017210,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,60,1,find /etc /var/log -type f 2>/dev/null,425.552019,28772,66.026373,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,61,1,find /etc /var/log -type f 2>/dev/null,306.397025,28772,91.703424,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,62,1,find /etc /var/log -type f 2>/dev/null,315.915541,28772,88.940405,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,63,1,find /etc /var/log -type f 2>/dev/null,303.880912,28772,92.462722,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,64,1,find /etc /var/log -type f 2>/dev/null,313.348299,28772,89.669088,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,65,1,find /etc /var/log -type f 2>/dev/null,294.648651,28772,95.359867,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,66,1,find /etc /var/log -type f 2>/dev/null,289.046822,28772,97.207975,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,67,1,find /etc /var/log -type f 2>/dev/null,222.874073,28772,126.069649,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,68,1,find /etc /var/log -type f 2>/dev/null,217.841013,28772,128.982398,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,69,1,find /etc /var/log -type f 2>/dev/null,511.152369,28772,54.969238,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,70,1,find /etc /var/log -type f 2>/dev/null,412.305963,28772,68.147586,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,71,1,find /etc /var/log -type f 2>/dev/null,305.580407,28772,91.948488,100.00,ok,,
