protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,interactive_shell,2,54,23.043201,ok,,
ssh,interactive_shell,2,55,22.730185,ok,,
ssh,interactive_shell,2,56,22.952591,ok,,
ssh,interactive_shell,2,57,24.535082,ok,,
ssh,interactive_shell,2,58,23.455236,ok,,
ssh,interactive_shell,2,59,24.726155,ok,,
ssh,interactive_shell,2,60,23.767939,ok,,
ssh,interactive_shell,2,61,23.175386,ok,,
ssh,interactive_shell,2,62,23.258497,ok,,
ssh,interactive_shell,2,63,21.386100,ok,,
ssh,interactive_shell,2,64,22.796999,ok,,
ssh,interactive_shell,2,65,23.239386,ok,,
ssh,interactive_shell,2,66,21.531433,ok,,
ssh,interactive_shell,2,67,24.289731,ok,,
ssh,interactive_shell,2,68,23.278033,ok,,
ssh,interactive_shell,2,69,26.049981,ok,,
ssh,interactive_shell,2,70,23.487032,ok,,
ssh,interactive_shell,2,71,27.786544,ok,,
ssh,interactive_shell,2,72,26.083573,ok,,
ssh,interactive_shell,2,73,23.640772,ok,,
ssh,interactive_shell,2,74,23.693328,ok,,
ssh,interactive_shell,2,75,25.278078,ok,,
ssh,interactive_shell,2,76,24.912635,ok,,
ssh,interactive_shell,2,77,24.820284,ok,,
ssh,interactive_shell,2,78,23.925771,ok,,
ssh,interactive_shell,2,79,27.264381,ok,,
ssh,interactive_shell,2,80,21.887246,ok,,
ssh,interactive_shell,2,81,24.869692,ok,,
ssh,interactive_shell,2,82,23.159701,ok,,
ssh,interactive_shell,2,83,25.892482,ok,,
ssh,interactive_shell,2,84,22.363483,ok,,
ssh,interactive_shell,2,85,21.768708,ok,,
ssh,interactive_shell,2,86,22.477742,ok,,
ssh,interactive_shell,2,87,22.460742,ok,,
ssh,interactive_shell,2,88,22.595833,ok,,
ssh,interactive_shell,2,89,22.019318,ok,,
ssh,interactive_shell,2,90,22.171725,ok,,
ssh,interactive_shell,2,91,24.622210,ok,,
ssh,interactive_shell,2,92,23.779456,ok,,
ssh,interactive_shell,2,93,26.091685,ok,,
ssh,interactive_shell,2,94,29.195074,ok,,
ssh,interactive_shell,2,95,26.232239,ok,,
ssh,interactive_shell,2,96,23.706160,ok,,
ssh,interactive_shell,2,97,49.122959,ok,,
ssh,interactive_shell,2,98,27.525936,ok,,
ssh,interactive_shell,2,99,22.166928,ok,,
ssh,interactive_shell,2,100,25.917204,ok,,
ssh,interactive_shell,3,1,21.579117,ok,,
ssh,interactive_shell,3,2,36.792011,ok,,
ssh,interactive_shell,3,3,43.879822,ok,,
ssh,interactive_shell,3,4,29.953643,ok,,
ssh,interactive_shell,3,5,24.023584,ok,,
ssh,interactive_shell,3,6,27.850914,ok,,
ssh,interactive_shell,3,7,42.398220,ok,,
ssh,interactive_shell,3,8,25.967499,ok,,
ssh,interactive_shell,3,9,26.138943,ok,,
ssh,interactive_shell,3,10,23.064998,ok,,
ssh,interactive_shell,3,11,24.511452,ok,,
ssh,interactive_shell,3,12,26.439015,ok,,
ssh,interactive_shell,3,13,22.585444,ok,,
ssh,interactive_shell,3,14,28.277616,ok,,
ssh,interactive_shell,3,15,24.278028,ok,,
ssh,interactive_shell,3,16,24.175954,ok,,
ssh,interactive_shell,3,17,25.693631,ok,,
ssh,interactive_shell,3,18,23.330088,ok,,
ssh,interactive_shell,3,19,26.961308,ok,,
ssh,interactive_shell,3,20,21.867689,ok,,
ssh,interactive_shell,3,21,22.915887,ok,,
ssh,interactive_shell,3,22,23.974807,ok,,
ssh,interactive_shell,3,23,25.662852,ok,,
ssh,interactive_shell,3,24,23.761771,ok,,
ssh,interactive_shell,3,25,24.120788,ok,,
ssh,interactive_shell,3,26,24.306730,ok,,
ssh,interactive_shell,3,27,25.530187,ok,,
ssh,interactive_shell,3,28,26.378256,ok,,
ssh,interactive_shell,3,29,23.805011,ok,,
ssh,interactive_shell,3,30,22.646370,ok,,
ssh,interactive_shell,3,31,21.619635,ok,,
ssh,interactive_shell,3,32,23.840456,ok,,
ssh,interactive_shell,3,33,113.237239,ok,,
ssh,interactive_shell,3,34,27.497601,ok,,
ssh,interactive_shell,3,35,25.561113,ok,,
ssh,interactive_shell,3,36,24.807987,ok,,
ssh,interactive_shell,3,37,23.714531,ok,,
ssh,interactive_shell,3,38,21.532654,ok,,
ssh,interactive_shell,3,39,25.009337,ok,,
ssh,interactive_shell,3,40,24.293694,ok,,
ssh,interactive_shell,3,41,22.016410,ok,,
ssh,interactive_shell,3,42,23.430569,ok,,
ssh,interactive_shell,3,43,28.110376,ok,,
ssh,interactive_shell,3,44,23.021052,ok,,
ssh,interactive_shell,3,45,24.434304,ok,,
ssh,interactive_shell,3,46,27.796507,ok,,
ssh,interactive_shell,3,47,21.791393,ok,,
ssh,interactive_shell,3,48,25.939518,ok,,
ssh,interactive_shell,3,49,28.073580,ok,,
ssh,interactive_shell,3,50,21.586357,ok,,
ssh,interactive_shell,3,51,22.161595,ok,,
ssh,interactive_shell,3,52,25.208929,ok,,
ssh,interactive_shell,3,53,22.580722,ok,,
ssh,interactive_shell,3,54,21.496376,ok,,
ssh,interactive_shell,3,55,21.431932,ok,,
ssh,interactive_shell,3,56,21.358618,ok,,
ssh,interactive_shell,3,57,27.148715,ok,,
ssh,interactive_shell,3,58,27.640915,ok,,
ssh,interactive_shell,3,59,23.065423,ok,,
ssh,interactive_shell,3,60,23.231366,ok,,
