protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,status,error_type,error_message
ssh,find /,3,6,1,find /,26.354283,58312,2160.761213,ok,,
ssh,find /,3,7,1,find /,15.902457,58312,3580.912843,ok,,
ssh,find /,3,8,1,find /,21.433419,58312,2656.846885,ok,,
ssh,find /,3,9,1,find /,25.040994,58312,2274.083549,ok,,
ssh,find /,3,10,1,find /,14.247481,58312,3996.868815,ok,,
ssh,find /,3,11,1,find /,21.876453,58312,2603.041384,ok,,
ssh,find /,3,12,1,find /,20.579722,58312,2767.059366,ok,,
ssh,find /,3,13,1,find /,20.817991,58312,2735.389428,ok,,
ssh,find /,3,14,1,find /,23.477645,58312,2425.512120,ok,,
ssh,find /,3,15,1,find /,24.460251,58312,2328.075558,ok,,
ssh,find /,3,16,1,find /,18.123528,58312,3142.065524,ok,,
ssh,find /,3,17,1,find /,22.502048,58312,2530.672430,ok,,
ssh,find /,3,18,1,find /,18.156023,58312,3136.441967,ok,,
ssh,find /,3,19,1,find /,22.594634,58312,2520.302497,ok,,
ssh,find /,3,20,1,find /,22.252617,58312,2559.038899,ok,,
ssh,find /,3,21,1,find /,18.399821,58312,3094.884048,ok,,
ssh,find /,3,22,1,find /,20.292073,58312,2806.283641,ok,,
ssh,find /,3,23,1,find /,22.895975,58312,2487.132018,ok,,
ssh,find /,3,24,1,find /,19.893411,58312,2862.521289,ok,,
ssh,find /,3,25,1,find /,24.025787,58312,2370.174700,ok,,
ssh,find /,3,26,1,find /,18.461373,58312,3084.565406,ok,,
ssh,find /,3,27,1,find /,23.379073,58327,2436.365246,ok,,
ssh,find /,3,28,1,find /,19.583909,58312,2907.760269,ok,,
ssh,find /,3,29,1,find /,22.167519,58312,2568.862690,ok,,
ssh,find /,3,30,1,find /,22.936156,58312,2482.774904,ok,,
ssh,find /,3,31,1,find /,25.377628,58327,2244.495070,ok,,
ssh,find /,3,32,1,find /,13.380896,58312,4255.717442,ok,,
ssh,find /,3,33,1,find /,20.275074,58312,2808.636481,ok,,
ssh,find /,3,34,1,find /,23.474768,58327,2426.433392,ok,,
ssh,find /,3,35,1,find /,22.493317,58312,2531.654735,ok,,
ssh,find /,3,36,1,find /,18.164294,58312,3135.013808,ok,,
ssh,find /,3,37,1,find /,20.888983,58312,2726.093104,ok,,
ssh,find /,3,38,1,find /,19.304225,58312,2949.888561,ok,,
ssh,find /,3,39,1,find /,21.548819,58312,2642.618721,ok,,
ssh,find /,3,40,1,find /,21.498069,58312,2648.857090,ok,,
ssh,find /,3,41,1,find /,20.474742,58312,2781.246889,ok,,
ssh,find /,3,42,1,find /,25.440340,58312,2238.386456,ok,,
ssh,find /,3,43,1,find /,24.971666,58312,2280.397011,ok,,
