scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,status,warmup,error_type,error_message
default,mosh,command_loop,5,21,2,df -h,107.500264,100.00,ok,0,,
default,mosh,command_loop,5,22,2,df -h,102.240302,100.00,ok,0,,
default,mosh,command_loop,5,23,2,df -h,125.872081,100.00,ok,0,,
default,mosh,command_loop,5,24,2,df -h,103.064709,100.00,ok,0,,
default,mosh,command_loop,5,25,2,df -h,123.681821,100.00,ok,0,,
default,mosh,command_loop,5,26,2,df -h,102.118637,100.00,ok,0,,
default,mosh,command_loop,5,27,2,df -h,104.654454,100.00,ok,0,,
default,mosh,command_loop,5,28,2,df -h,103.710125,100.00,ok,0,,
default,mosh,command_loop,5,29,2,df -h,104.469431,100.00,ok,0,,
default,mosh,command_loop,5,30,2,df -h,121.229939,100.00,ok,0,,
default,mosh,command_loop,5,31,2,df -h,103.900934,100.00,ok,0,,
default,mosh,command_loop,5,32,2,df -h,126.115881,100.00,ok,0,,
default,mosh,command_loop,5,33,2,df -h,103.688785,100.00,ok,0,,
default,mosh,command_loop,5,34,2,df -h,123.173868,100.00,ok,0,,
default,mosh,command_loop,5,35,2,df -h,104.805118,100.00,ok,0,,
default,mosh,command_loop,5,36,2,df -h,122.885455,100.00,ok,0,,
default,mosh,command_loop,5,37,2,df -h,102.558301,100.00,ok,0,,
default,mosh,command_loop,5,38,2,df -h,123.846809,100.00,ok,0,,
default,mosh,command_loop,5,39,2,df -h,103.587789,100.00,ok,0,,
default,mosh,command_loop,5,40,2,df -h,122.833344,100.00,ok,0,,
default,mosh,command_loop,5,41,2,df -h,104.667468,100.00,ok,0,,
default,mosh,command_loop,5,42,2,df -h,104.958223,100.00,ok,0,,
default,mosh,command_loop,5,43,2,df -h,123.391849,100.00,ok,0,,
default,mosh,command_loop,5,44,2,df -h,104.181749,100.00,ok,0,,
default,mosh,command_loop,5,45,2,df -h,125.886886,100.00,ok,0,,
default,mosh,command_loop,5,46,2,df -h,102.968175,100.00,ok,0,,
default,mosh,command_loop,5,47,2,df -h,104.184480,100.00,ok,0,,
default,mosh,command_loop,5,48,2,df -h,123.410808,100.00,ok,0,,
default,mosh,command_loop,5,49,2,df -h,103.490763,100.00,ok,0,,
default,mosh,command_loop,5,50,2,df -h,104.697325,100.00,ok,0,,
default,mosh,command_loop,6,1,2,df -h,52.336616,2.68,ok,1,,
default,mosh,command_loop,6,2,2,df -h,50.521461,100.00,ok,1,,
default,mosh,command_loop,6,3,2,df -h,50.596754,100.00,ok,1,,
default,mosh,command_loop,6,4,2,df -h,52.910241,0.56,ok,0,,
default,mosh,command_loop,6,5,2,df -h,50.389139,100.00,ok,0,,
default,mosh,command_loop,6,6,2,df -h,50.610761,1.98,ok,0,,
default,mosh,command_loop,6,7,2,df -h,51.285195,2.68,ok,0,,
default,mosh,command_loop,6,8,2,df -h,50.733283,100.00,ok,0,,
default,mosh,command_loop,6,9,2,df -h,52.407217,100.00,ok,0,,
default,mosh,command_loop,6,10,2,df -h,50.490955,0.56,ok,0,,
default,mosh,command_loop,6,11,2,df -h,50.445266,100.00,ok,0,,
default,mosh,command_loop,6,12,2,df -h,50.596726,1.98,ok,0,,
default,mosh,command_loop,6,13,2,df -h,52.589677,2.68,ok,0,,
default,mosh,command_loop,6,14,2,df -h,51.135361,100.00,ok,0,,
default,mosh,command_loop,6,15,2,df -h,52.155822,100.00,ok,0,,
default,mosh,command_loop,6,16,2,df -h,52.744603,0.56,ok,0,,
