scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,status,warmup,error_type,error_message
low,mosh,command_loop,5,20,2,df -h,50.119676,100.00,ok,0,,
low,mosh,command_loop,5,21,2,df -h,50.463536,2.68,ok,0,,
low,mosh,command_loop,5,22,2,df -h,50.339391,100.00,ok,0,,
low,mosh,command_loop,5,23,2,df -h,50.438815,100.00,ok,0,,
low,mosh,command_loop,5,24,2,df -h,50.495079,0.56,ok,0,,
low,mosh,command_loop,5,25,2,df -h,50.120889,100.00,ok,0,,
low,mosh,command_loop,5,26,2,df -h,50.403155,2.68,ok,0,,
low,mosh,command_loop,5,27,2,df -h,50.413938,100.00,ok,0,,
low,mosh,command_loop,5,28,2,df -h,50.477040,100.00,ok,0,,
low,mosh,command_loop,5,29,2,df -h,50.305031,0.56,ok,0,,
low,mosh,command_loop,5,30,2,df -h,50.242970,100.00,ok,0,,
low,mosh,command_loop,5,31,2,df -h,50.320621,2.68,ok,0,,
low,mosh,command_loop,5,32,2,df -h,50.392940,100.00,ok,0,,
low,mosh,command_loop,5,33,2,df -h,50.361913,100.00,ok,0,,
low,mosh,command_loop,5,34,2,df -h,50.391855,0.56,ok,0,,
low,mosh,command_loop,5,35,2,df -h,50.125222,100.00,ok,0,,
low,mosh,command_loop,5,36,2,df -h,50.446499,2.68,ok,0,,
low,mosh,command_loop,5,37,2,df -h,50.403867,100.00,ok,0,,
low,mosh,command_loop,5,38,2,df -h,50.526230,100.00,ok,0,,
low,mosh,command_loop,5,39,2,df -h,50.452007,0.56,ok,0,,
low,mosh,command_loop,5,40,2,df -h,50.141701,100.00,ok,0,,
low,mosh,command_loop,5,41,2,df -h,50.319075,2.68,ok,0,,
low,mosh,command_loop,5,42,2,df -h,50.327980,100.00,ok,0,,
low,mosh,command_loop,5,43,2,df -h,50.558875,100.00,ok,0,,
low,mosh,command_loop,5,44,2,df -h,50.328173,0.56,ok,0,,
low,mosh,command_loop,5,45,2,df -h,50.153263,100.00,ok,0,,
low,mosh,command_loop,5,46,2,df -h,50.415024,2.68,ok,0,,
low,mosh,command_loop,5,47,2,df -h,50.321057,100.00,ok,0,,
low,mosh,command_loop,5,48,2,df -h,50.414053,100.00,ok,0,,
low,mosh,command_loop,5,49,2,df -h,50.387934,0.56,ok,0,,
low,mosh,command_loop,5,50,2,df -h,50.138096,100.00,ok,0,,
low,mosh,command_loop,6,1,2,df -h,50.486571,2.68,ok,1,,
low,mosh,command_loop,6,2,2,df -h,50.436523,100.00,ok,1,,
low,mosh,command_loop,6,3,2,df -h,50.448346,100.00,ok,1,,
low,mosh,command_loop,6,4,2,df -h,50.336224,0.56,ok,0,,
low,mosh,command_loop,6,5,2,df -h,50.218012,100.00,ok,0,,
low,mosh,command_loop,6,6,2,df -h,50.477639,2.68,ok,0,,
low,mosh,command_loop,6,7,2,df -h,50.297243,100.00,ok,0,,
low,mosh,command_loop,6,8,2,df -h,50.329081,100.00,ok,0,,
low,mosh,command_loop,6,9,2,df -h,50.337775,0.56,ok,0,,
low,mosh,command_loop,6,10,2,df -h,50.163373,100.00,ok,0,,
low,mosh,command_loop,6,11,2,df -h,50.309284,2.68,ok,0,,
