scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,received_pct,status,error_type,error_message
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,19,1,find /etc /var/log -type f 2>/dev/null,13.109870,23851,1776.676061,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,20,1,find /etc /var/log -type f 2>/dev/null,15.908535,23836,1463.198450,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,21,1,find /etc /var/log -type f 2>/dev/null,13.778029,23836,1689.453822,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,22,1,find /etc /var/log -type f 2>/dev/null,15.466027,23836,1505.062920,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,23,1,find /etc /var/log -type f 2>/dev/null,24.692942,23836,942.671949,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,24,1,find /etc /var/log -type f 2>/dev/null,19.610797,23851,1187.712676,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,25,1,find /etc /var/log -type f 2>/dev/null,20.342541,23836,1144.269231,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,26,1,find /etc /var/log -type f 2>/dev/null,13.464224,23836,1728.829211,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,27,1,find /etc /var/log -type f 2>/dev/null,13.686296,23836,1700.777460,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,28,1,find /etc /var/log -type f 2>/dev/null,14.242991,23836,1634.301654,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,29,1,find /etc /var/log -type f 2>/dev/null,12.279991,23851,1896.743425,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,30,1,find /etc /var/log -type f 2>/dev/null,13.426962,23836,1733.626992,100.00,ok,,
