scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,received_pct,status,error_type,error_message
unspecified,ssh,find /,8,5,1,find /,20333.578051,16055545,771.101039,100.00,ok,,
unspecified,ssh,find /,8,6,1,find /,11516.578770,16055545,1361.449739,100.00,ok,,
unspecified,ssh,find /,8,7,1,find /,9851.645754,16065978,1592.569610,100.00,ok,,
unspecified,ssh,find /,8,8,1,find /,12337.268434,16065978,1271.710324,100.00,ok,,
unspecified,ssh,find /,8,9,1,find /,10866.226855,16065978,1443.871166,100.00,ok,,
unspecified,ssh,find /,8,10,1,find /,17394.241145,16065978,901.990004,100.00,ok,,
unspecified,ssh,find /,8,11,1,find /,13616.126959,16071451,1152.660842,100.00,ok,,
unspecified,ssh,find /,8,12,1,find /,11355.137912,16071451,1382.173998,100.00,ok,,
unspecified,ssh,find /,8,13,1,find /,14101.717265,16065978,1112.590144,100.00,ok,,
unspecified,ssh,find /,8,14,1,find /,12252.603210,16076344,1281.324011,100.00,ok,,
unspecified,ssh,find /,8,15,1,find /,9074.019230,16076411,1730.172674,100.00,ok,,
unspecified,ssh,find /,8,16,1,find /,9969.400352,16076411,1574.780785,100.00,ok,,
unspecified,ssh,find /,8,17,1,find /,11939.637377,16076411,1314.915991,100.00,ok,,
unspecified,ssh,find /,8,18,1,find /,12963.697024,16076411,1211.044973,100.00,ok,,
unspecified,ssh,find /,8,19,1,find /,18254.933521,16086844,860.578790,100.00,ok,,
unspecified,ssh,find /,8,20,1,find /,9875.507444,16086844,1590.784948,100.00,ok,,
unspecified,ssh,find /,8,21,1,find /,14664.705030,16086844,1071.266593,100.00,ok,,
unspecified,ssh,find /,8,22,1,find /,14544.457601,16076478,1079.427365,100.00,ok,,
unspecified,ssh,find /,8,23,1,find /,15311.560837,16066045,1024.683064,100.00,ok,,
unspecified,ssh,find /,8,24,1,find /,19818.624961,16065978,791.650867,100.00,ok,,
unspecified,ssh,find /,8,25,1,find /,8355.094913,16076411,1879.047489,100.00,ok,,
unspecified,ssh,find /,8,26,1,find /,7882.828802,16076411,1991.622616,100.00,ok,,
unspecified,ssh,find /,8,27,1,find /,19885.490349,16076411,789.501282,100.00,ok,,
unspecified,ssh,find /,8,28,1,find /,15388.999629,16076411,1020.184580,100.00,ok,,
unspecified,ssh,find /,8,29,1,find /,20643.588030,16055612,759.524389,100.00,ok,,
unspecified,ssh,find /,8,30,1,find /,20667.643396,16055545,758.637202,100.00,ok,,
unspecified,ssh,find /,9,1,1,find /,13959.404387,16055545,1123.202877,100.00,ok,,
unspecified,ssh,find /,9,2,1,find /,12622.916932,16055545,1242.125196,100.00,ok,,
unspecified,ssh,find /,9,3,1,find /,12372.506851,16065978,1268.088337,100.00,ok,,
unspecified,ssh,find /,9,4,1,find /,14408.013282,16055545,1088.230754,100.00,ok,,
unspecified,ssh,find /,9,5,1,find /,16861.668503,16055545,929.874950,100.00,ok,,
unspecified,ssh,find /,9,6,1,find /,12992.080678,16055612,1206.835840,100.00,ok,,
unspecified,ssh,find /,9,7,1,find /,12471.483943,16086844,1259.658327,100.00,ok,,
unspecified,ssh,find /,9,8,1,find /,18464.621308,16086844,850.805892,100.00,ok,,
unspecified,ssh,find /,9,9,1,find /,12656.953570,16086911,1241.204997,100.00,ok,,
unspecified,ssh,find /,9,10,1,find /,11334.629422,16086844,1386.001078,100.00,ok,,
unspecified,ssh,find /,9,11,1,find /,12855.725224,16097277,1222.801265,100.00,ok,,
unspecified,ssh,find /,9,12,1,find /,11823.258562,16097277,1329.582449,100.00,ok,,
unspecified,ssh,find /,9,13,1,find /,12962.214996,16097277,1212.755465,100.00,ok,,
unspecified,ssh,find /,9,14,1,find /,12561.654434,16097277,1251.427282,100.00,ok,,
unspecified,ssh,find /,9,15,1,find /,24054.076953,16097277,653.527346,100.00,ok,,
unspecified,ssh,find /,9,16,1,find /,16997.537320,16086911,924.244126,100.00,ok,,
unspecified,ssh,find /,9,17,1,find /,12491.053540,16086844,1257.684834,100.00,ok,,
unspecified,ssh,find /,9,18,1,find /,11825.305018,16097277,1329.352355,100.00,ok,,
unspecified,ssh,find /,9,19,1,find /,14464.511173,16097277,1086.797672,100.00,ok,,
unspecified,ssh,find /,9,20,1,find /,12347.367659,16097277,1273.145621,100.00,ok,,
unspecified,ssh,find /,9,21,1,find /,15640.116810,16097277,1005.107395,100.00,ok,,
unspecified,ssh,find /,9,22,1,find /,15035.290669,16097277,1045.539951,100.00,ok,,
unspecified,ssh,find /,9,23,1,find /,10910.990402,16097277,1440.748868,100.00,ok,,
unspecified,ssh,find /,9,24,1,find /,20717.310349,16102750,759.043598,100.00,ok,,
unspecified,ssh,find /,9,25,1,find /,16147.814859,16076478,972.248300,100.00,ok,,
unspecified,ssh,find /,9,26,1,find /,11300.998221,16076411,1389.224192,100.00,ok,,
unspecified,ssh,find /,9,27,1,find /,19219.641555,16065978,816.322802,100.00,ok,,
unspecified,ssh,find /,9,28,1,find /,10372.680263,16055545,1511.590328,100.00,ok,,
unspecified,ssh,find /,9,29,1,find /,14395.747181,16045112,1088.450255,100.00,ok,,
unspecified,ssh,find /,9,30,1,find /,13964.179733,16034679,1121.359544,100.00,ok,,
unspecified,ssh,find /,10,1,1,find /,19525.627028,16045112,802.486633,100.00,ok,,
unspecified,ssh,find /,10,2,1,find /,16190.526823,16045112,967.791528,100.00,ok,,
unspecified,ssh,find /,10,3,1,find /,22063.547415,16045112,710.178395,100.00,ok,,
unspecified,ssh,find /,10,4,1,find /,10432.914335,16055545,1502.863214,100.00,ok,,
unspecified,ssh,find /,10,5,1,find /,10492.277632,16055545,1494.360301,100.00,ok,,
unspecified,ssh,find /,10,6,1,find /,13796.482327,16065978,1137.205214,100.00,ok,,
unspecified,ssh,find /,10,7,1,find /,12056.373594,16065978,1301.339206,100.00,ok,,
unspecified,ssh,find /,10,8,1,find /,12644.275135,16076411,1241.638603,100.00,ok,,
unspecified,ssh,find /,10,9,1,find /,15754.639909,16076411,996.507709,100.00,ok,,
unspecified,ssh,find /,10,10,1,find /,10012.437682,16086844,1569.029351,100.00,ok,,
unspecified,ssh,find /,10,11,1,find /,17403.358418,16086844,902.688333,100.00,ok,,
unspecified,ssh,find /,10,12,1,find /,23712.038954,16086844,662.524578,100.00,ok,,
unspecified,ssh,find /,10,13,1,find /,12836.898937,16086844,1223.800909,100.00,ok,,
unspecified,ssh,find /,10,14,1,find /,11829.499648,16086844,1328.019702,100.00,ok,,
unspecified,ssh,find /,10,15,1,find /,13951.091885,16086844,1126.063015,100.00,ok,,
unspecified,ssh,find /,10,16,1,find /,15235.931688,16086844,1031.102588,100.00,ok,,
unspecified,ssh,find /,10,17,1,find /,14808.270315,16086844,1060.880728,100.00,ok,,
unspecified,ssh,find /,10,18,1,find /,16156.560055,16076411,971.717993,100.00,ok,,
unspecified,ssh,find /,10,19,1,find /,17308.694371,16086844,907.625281,100.00,ok,,
unspecified,ssh,find /,10,20,1,find /,14801.498300,16086844,1061.366105,100.00,ok,,
unspecified,ssh,find /,10,21,1,find /,11961.520176,16086844,1313.362212,100.00,ok,,
unspecified,ssh,find /,10,22,1,find /,16111.561260,16076411,974.431954,100.00,ok,,
unspecified,ssh,find /,10,23,1,find /,13254.340347,16076411,1184.488983,100.00,ok,,
unspecified,ssh,find /,10,24,1,find /,13599.015398,16076411,1154.467412,100.00,ok,,
unspecified,ssh,find /,10,25,1,find /,13325.723943,16066045,1177.384218,100.00,ok,,
unspecified,ssh,find /,10,26,1,find /,9649.580504,16065978,1625.918519,100.00,ok,,
unspecified,ssh,find /,10,27,1,find /,11594.577905,16055545,1352.290984,100.00,ok,,
unspecified,ssh,find /,10,28,1,find /,12360.109736,16065978,1269.360222,100.00,ok,,
unspecified,ssh,find /,10,29,1,find /,11365.933574,16055545,1379.494527,100.00,ok,,
unspecified,ssh,find /,10,30,1,find /,17652.242952,16065978,888.806691,100.00,ok,,
