scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,residual_bytes,status,warmup,error_type,error_message
default,ssh3,command_loop,1,96,4,git status,558.438522,100.00,0,ok,0,,
default,ssh3,command_loop,1,97,4,git status,480.282647,100.00,0,ok,0,,
default,ssh3,command_loop,1,98,4,git status,408.807366,100.00,0,ok,0,,
default,ssh3,command_loop,1,99,4,git status,473.054236,100.00,0,ok,0,,
default,ssh3,command_loop,1,100,4,git status,470.397663,100.00,0,ok,0,,
default,ssh3,command_loop,2,1,4,git status,424.014421,100.00,0,ok,1,,
default,ssh3,command_loop,2,2,4,git status,50.243879,100.00,0,ok,1,,
default,ssh3,command_loop,2,3,4,git status,240.358771,100.00,0,ok,1,,
default,ssh3,command_loop,2,4,4,git status,150.774269,100.00,0,ok,0,,
default,ssh3,command_loop,2,5,4,git status,200.405871,100.00,0,ok,0,,
default,ssh3,command_loop,2,6,4,git status,89.692553,100.00,0,ok,0,,
default,ssh3,command_loop,2,7,4,git status,215.008240,100.00,0,ok,0,,
default,ssh3,command_loop,2,8,4,git status,183.887133,100.00,0,ok,0,,
default,ssh3,command_loop,2,9,4,git status,100.388748,100.00,0,ok,0,,
default,ssh3,command_loop,2,10,4,git status,192.410611,100.00,0,ok,0,,
default,ssh3,command_loop,2,11,4,git status,107.495887,100.00,0,ok,0,,
default,ssh3,command_loop,2,12,4,git status,229.520997,100.00,0,ok,0,,
default,ssh3,command_loop,2,13,4,git status,58.437886,100.00,0,ok,0,,
default,ssh3,command_loop,2,14,4,git status,231.562079,100.00,0,ok,0,,
default,ssh3,command_loop,2,15,4,git status,122.671205,100.00,0,ok,0,,
default,ssh3,command_loop,2,16,4,git status,194.315713,100.00,0,ok,0,,
default,ssh3,command_loop,2,17,4,git status,105.357116,100.00,0,ok,0,,
default,ssh3,command_loop,2,18,4,git status,177.326208,100.00,0,ok,0,,
default,ssh3,command_loop,2,19,4,git status,94.838826,100.00,0,ok,0,,
default,ssh3,command_loop,2,20,4,git status,404.774903,100.00,0,ok,0,,
default,ssh3,command_loop,2,21,4,git status,50.216688,100.00,0,ok,0,,
default,ssh3,command_loop,2,22,4,git status,354.545994,100.00,101,ok,0,,
default,ssh3,command_loop,2,23,4,git status,390.936723,100.00,0,ok,0,,
default,ssh3,command_loop,2,24,4,git status,299.626736,100.00,0,ok,0,,
default,ssh3,command_loop,2,25,4,git status,346.545519,100.00,0,ok,0,,
default,ssh3,command_loop,2,26,4,git status,304.720297,100.00,0,ok,0,,
default,ssh3,command_loop,2,27,4,git status,295.390341,100.00,0,ok,0,,
default,ssh3,command_loop,2,28,4,git status,292.152621,100.00,0,ok,0,,
default,ssh3,command_loop,2,29,4,git status,293.242251,100.00,0,ok,0,,
default,ssh3,command_loop,2,30,4,git status,302.382128,100.00,0,ok,0,,
default,ssh3,command_loop,2,31,4,git status,313.163417,100.00,0,ok,0,,
default,ssh3,command_loop,2,32,4,git status,297.628680,100.00,0,ok,0,,
default,ssh3,command_loop,2,33,4,git status,295.930923,100.00,0,ok,0,,
default,ssh3,command_loop,2,34,4,git status,309.290837,100.00,0,ok,0,,
default,ssh3,command_loop,2,35,4,git status,295.458055,100.00,0,ok,0,,
default,ssh3,command_loop,2,36,4,git status,307.517095,100.00,0,ok,0,,
