protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,vim,1,61,54.995134,ok,,
ssh,vim,1,62,29.493098,ok,,
ssh,vim,1,63,45.219731,ok,,
ssh,vim,1,64,58.745085,ok,,
ssh,vim,1,65,28.042258,ok,,
ssh,vim,1,66,42.089719,ok,,
ssh,vim,1,67,47.746099,ok,,
ssh,vim,1,68,70.701601,ok,,
ssh,vim,1,69,36.148767,ok,,
ssh,vim,1,70,33.802119,ok,,
ssh,vim,1,71,26.263550,ok,,
ssh,vim,1,72,66.304229,ok,,
ssh,vim,1,73,60.097019,ok,,
ssh,vim,1,74,33.270641,ok,,
ssh,vim,1,75,100.251457,ok,,
ssh,vim,1,76,51.568681,ok,,
ssh,vim,1,77,36.124470,ok,,
ssh,vim,1,78,38.059473,ok,,
ssh,vim,1,79,68.849819,ok,,
ssh,vim,1,80,53.998920,ok,,
ssh,vim,1,81,137.984081,ok,,
ssh,vim,1,82,37.676106,ok,,
ssh,vim,1,83,68.990467,ok,,
ssh,vim,1,84,38.716579,ok,,
ssh,vim,1,85,51.117369,ok,,
ssh,vim,1,86,38.799393,ok,,
ssh,vim,1,87,46.840607,ok,,
ssh,vim,1,88,36.921742,ok,,
ssh,vim,1,89,41.253688,ok,,
ssh,vim,1,90,31.478470,ok,,
ssh,vim,1,91,27.535169,ok,,
ssh,vim,1,92,73.205248,ok,,
ssh,vim,1,93,28.957287,ok,,
ssh,vim,1,94,88.733938,ok,,
ssh,vim,1,95,53.526219,ok,,
ssh,vim,1,96,30.858976,ok,,
ssh,vim,1,97,35.707344,ok,,
ssh,vim,1,98,57.655631,ok,,
ssh,vim,1,99,68.090566,ok,,
ssh,vim,1,100,87.974370,ok,,
ssh,vim,2,1,93.810829,ok,,
ssh,vim,2,2,98.595196,ok,,
ssh,vim,2,3,31.153691,ok,,
ssh,vim,2,4,64.781879,ok,,
ssh,vim,2,5,44.212861,ok,,
ssh,vim,2,6,35.892837,ok,,
ssh,vim,2,7,34.666773,ok,,
ssh,vim,2,8,53.650655,ok,,
ssh,vim,2,9,26.316563,ok,,
ssh,vim,2,10,32.009239,ok,,
ssh,vim,2,11,27.473387,ok,,
ssh,vim,2,12,22.434891,ok,,
ssh,vim,2,13,38.366539,ok,,
ssh,vim,2,14,34.178129,ok,,
ssh,vim,2,15,95.721867,ok,,
ssh,vim,2,16,72.245893,ok,,
ssh,vim,2,17,53.513916,ok,,
ssh,vim,2,18,24.441968,ok,,
ssh,vim,2,19,55.091662,ok,,
ssh,vim,2,20,66.278645,ok,,
ssh,vim,2,21,57.836417,ok,,
ssh,vim,2,22,24.785076,ok,,
ssh,vim,2,23,109.958548,ok,,
ssh,vim,2,24,28.368417,ok,,
ssh,vim,2,25,41.016332,ok,,
ssh,vim,2,26,30.655824,ok,,
ssh,vim,2,27,48.243198,ok,,
ssh,vim,2,28,61.671756,ok,,
