scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,residual_bytes,status,warmup,error_type,error_message
low,ssh3,command_loop,2,57,4,grep -n root /etc/passwd,50.496758,100.00,0,ok,0,,
low,ssh3,command_loop,2,58,4,grep -n root /etc/passwd,50.494313,100.00,0,ok,0,,
low,ssh3,command_loop,2,59,4,grep -n root /etc/passwd,50.502555,100.00,0,ok,0,,
low,ssh3,command_loop,2,60,4,grep -n root /etc/passwd,50.494517,100.00,0,ok,0,,
low,ssh3,command_loop,2,61,4,grep -n root /etc/passwd,50.494443,100.00,0,ok,0,,
low,ssh3,command_loop,2,62,4,grep -n root /etc/passwd,50.506371,100.00,0,ok,0,,
low,ssh3,command_loop,2,63,4,grep -n root /etc/passwd,50.504481,100.00,0,ok,0,,
low,ssh3,command_loop,2,64,4,grep -n root /etc/passwd,50.496073,100.00,0,ok,0,,
low,ssh3,command_loop,2,65,4,grep -n root /etc/passwd,50.506815,100.00,0,ok,0,,
low,ssh3,command_loop,2,66,4,grep -n root /etc/passwd,50.447380,100.00,0,ok,0,,
low,ssh3,command_loop,2,67,4,grep -n root /etc/passwd,50.490072,100.00,0,ok,0,,
low,ssh3,command_loop,2,68,4,grep -n root /etc/passwd,50.505222,100.00,0,ok,0,,
low,ssh3,command_loop,2,69,4,grep -n root /etc/passwd,50.492831,100.00,0,ok,0,,
low,ssh3,command_loop,2,70,4,grep -n root /etc/passwd,50.455547,100.00,0,ok,0,,
low,ssh3,command_loop,2,71,4,grep -n root /etc/passwd,50.485108,100.00,0,ok,0,,
low,ssh3,command_loop,2,72,4,grep -n root /etc/passwd,50.482144,100.00,0,ok,0,,
low,ssh3,command_loop,2,73,4,grep -n root /etc/passwd,50.504518,100.00,0,ok,0,,
low,ssh3,command_loop,2,74,4,grep -n root /etc/passwd,50.484570,100.00,0,ok,0,,
low,ssh3,command_loop,2,75,4,grep -n root /etc/passwd,50.503018,100.00,0,ok,0,,
low,ssh3,command_loop,2,76,4,grep -n root /etc/passwd,50.695143,100.00,0,ok,0,,
low,ssh3,command_loop,2,77,4,grep -n root /etc/passwd,50.838296,100.00,0,ok,0,,
low,ssh3,command_loop,2,78,4,grep -n root /etc/passwd,50.705941,100.00,0,ok,0,,
low,ssh3,command_loop,2,79,4,grep -n root /etc/passwd,50.722407,100.00,0,ok,0,,
low,ssh3,command_loop,2,80,4,grep -n root /etc/passwd,50.702366,100.00,0,ok,0,,
low,ssh3,command_loop,2,81,4,grep -n root /etc/passwd,50.774175,100.00,0,ok,0,,
low,ssh3,command_loop,2,82,4,grep -n root /etc/passwd,50.830535,100.00,0,ok,0,,
low,ssh3,command_loop,2,83,4,grep -n root /etc/passwd,50.738428,100.00,0,ok,0,,
low,ssh3,command_loop,2,84,4,grep -n root /etc/passwd,50.704952,100.00,0,ok,0,,
low,ssh3,command_loop,2,85,4,grep -n root /etc/passwd,50.772618,100.00,0,ok,0,,
low,ssh3,command_loop,2,86,4,grep -n root /etc/passwd,50.721851,100.00,0,ok,0,,
low,ssh3,command_loop,2,87,4,grep -n root /etc/passwd,50.749799,100.00,0,ok,0,,
low,ssh3,command_loop,2,88,4,grep -n root /etc/passwd,50.731501,100.00,0,ok,0,,
low,ssh3,command_loop,2,89,4,grep -n root /etc/passwd,50.710089,100.00,0,ok,0,,
low,ssh3,command_loop,2,90,4,grep -n root /etc/passwd,50.694532,100.00,0,ok,0,,
low,ssh3,command_loop,2,91,4,grep -n root /etc/passwd,50.718553,100.00,0,ok,0,,
low,ssh3,command_loop,2,92,4,grep -n root /etc/passwd,50.700847,100.00,0,ok,0,,
low,ssh3,command_loop,2,93,4,grep -n root /etc/passwd,50.713090,100.00,0,ok,0,,
low,ssh3,command_loop,2,94,4,grep -n root /etc/passwd,50.725295,100.00,0,ok,0,,
low,ssh3,command_loop,2,95,4,grep -n root /etc/passwd,50.727314,100.00,0,ok,0,,
low,ssh3,command_loop,2,96,4,grep -n root /etc/passwd,50.718813,100.00,0,ok,0,,
low,ssh3,command_loop,2,97,4,grep -n root /etc/passwd,50.718276,100.00,0,ok,0,,
low,ssh3,command_loop,2,98,4,grep -n root /etc/passwd,50.719424,100.00,0,ok,0,,
low,ssh3,command_loop,2,99,4,grep -n root /etc/passwd,50.718479,100.00,0,ok,0,,
low,ssh3,command_loop,2,100,4,grep -n root /etc/passwd,50.887774,100.00,0,ok,0,,
low,ssh3,command_loop,3,1,4,grep -n root /etc/passwd,50.475828,55.88,0,ok,1,,
low,ssh3,command_loop,3,2,4,grep -n root /etc/passwd,50.489831,100.00,0,ok,1,,
low,ssh3,command_loop,3,3,4,grep -n root /etc/passwd,50.486997,100.00,0,ok,1,,
low,ssh3,command_loop,3,4,4,grep -n root /etc/passwd,50.499499,100.00,0,ok,0,,
low,ssh3,command_loop,3,5,4,grep -n root /etc/passwd,50.500529,100.00,0,ok,0,,
low,ssh3,command_loop,3,6,4,grep -n root /etc/passwd,50.487330,100.00,0,ok,0,,
low,ssh3,command_loop,3,7,4,grep -n root /etc/passwd,50.482922,100.00,0,ok,0,,
low,ssh3,command_loop,3,8,4,grep -n root /etc/passwd,50.491165,100.00,0,ok,0,,
low,ssh3,command_loop,3,9,4,grep -n root /etc/passwd,50.517928,100.00,0,ok,0,,
low,ssh3,command_loop,3,10,4,grep -n root /etc/passwd,50.489831,100.00,0,ok,0,,
low,ssh3,command_loop,3,11,4,grep -n root /etc/passwd,50.492442,100.00,0,ok,0,,
low,ssh3,command_loop,3,12,4,grep -n root /etc/passwd,50.484089,100.00,0,ok,0,,
low,ssh3,command_loop,3,13,4,grep -n root /etc/passwd,50.500721,100.00,0,ok,0,,
low,ssh3,command_loop,3,14,4,grep -n root /etc/passwd,50.461196,100.00,0,ok,0,,
low,ssh3,command_loop,3,15,4,grep -n root /etc/passwd,50.488367,100.00,0,ok,0,,
low,ssh3,command_loop,3,16,4,grep -n root /etc/passwd,50.480903,100.00,0,ok,0,,
low,ssh3,command_loop,3,17,4,grep -n root /etc/passwd,50.490738,100.00,0,ok,0,,
low,ssh3,command_loop,3,18,4,grep -n root /etc/passwd,50.479291,100.00,0,ok,0,,
low,ssh3,command_loop,3,19,4,grep -n root /etc/passwd,50.477588,100.00,0,ok,0,,
low,ssh3,command_loop,3,20,4,grep -n root /etc/passwd,50.482107,100.00,0,ok,0,,
low,ssh3,command_loop,3,21,4,grep -n root /etc/passwd,50.487682,100.00,0,ok,0,,
low,ssh3,command_loop,3,22,4,grep -n root /etc/passwd,50.472148,100.00,0,ok,0,,
low,ssh3,command_loop,3,23,4,grep -n root /etc/passwd,50.507204,100.00,0,ok,0,,
low,ssh3,command_loop,3,24,4,grep -n root /etc/passwd,50.485478,100.00,0,ok,0,,
low,ssh3,command_loop,3,25,4,grep -n root /etc/passwd,50.486052,100.00,0,ok,0,,
low,ssh3,command_loop,3,26,4,grep -n root /etc/passwd,50.498850,100.00,0,ok,0,,
low,ssh3,command_loop,3,27,4,grep -n root /etc/passwd,50.479144,100.00,0,ok,0,,
low,ssh3,command_loop,3,28,4,grep -n root /etc/passwd,50.455825,100.00,0,ok,0,,
low,ssh3,command_loop,3,29,4,grep -n root /etc/passwd,50.499443,100.00,0,ok,0,,
low,ssh3,command_loop,3,30,4,grep -n root /etc/passwd,50.487774,100.00,0,ok,0,,
low,ssh3,command_loop,3,31,4,grep -n root /etc/passwd,50.485774,100.00,0,ok,0,,
low,ssh3,command_loop,3,32,4,grep -n root /etc/passwd,50.483867,100.00,0,ok,0,,
low,ssh3,command_loop,3,33,4,grep -n root /etc/passwd,50.501277,100.00,0,ok,0,,
low,ssh3,command_loop,3,34,4,grep -n root /etc/passwd,50.491775,100.00,0,ok,0,,
low,ssh3,command_loop,3,35,4,grep -n root /etc/passwd,50.480125,100.00,0,ok,0,,
low,ssh3,command_loop,3,36,4,grep -n root /etc/passwd,50.486571,100.00,0,ok,0,,
low,ssh3,command_loop,3,37,4,grep -n root /etc/passwd,50.516891,100.00,0,ok,0,,
low,ssh3,command_loop,3,38,4,grep -n root /etc/passwd,50.497728,100.00,0,ok,0,,
low,ssh3,command_loop,3,39,4,grep -n root /etc/passwd,50.468457,100.00,0,ok,0,,
low,ssh3,command_loop,3,40,4,grep -n root /etc/passwd,50.494517,100.00,0,ok,0,,
low,ssh3,command_loop,3,41,4,grep -n root /etc/passwd,50.491609,100.00,0,ok,0,,
low,ssh3,command_loop,3,42,4,grep -n root /etc/passwd,50.509371,100.00,0,ok,0,,
low,ssh3,command_loop,3,43,4,grep -n root /etc/passwd,50.506797,100.00,0,ok,0,,
low,ssh3,command_loop,3,44,4,grep -n root /etc/passwd,50.504166,100.00,0,ok,0,,
low,ssh3,command_loop,3,45,4,grep -n root /etc/passwd,50.478995,100.00,0,ok,0,,
low,ssh3,command_loop,3,46,4,grep -n root /etc/passwd,50.500184,100.00,0,ok,0,,
low,ssh3,command_loop,3,47,4,grep -n root /etc/passwd,50.495203,100.00,0,ok,0,,
low,ssh3,command_loop,3,48,4,grep -n root /etc/passwd,50.500259,100.00,0,ok,0,,
low,ssh3,command_loop,3,49,4,grep -n root /etc/passwd,50.500370,100.00,0,ok,0,,
low,ssh3,command_loop,3,50,4,grep -n root /etc/passwd,50.499832,100.00,0,ok,0,,
low,ssh3,command_loop,3,51,4,grep -n root /etc/passwd,50.502222,100.00,0,ok,0,,
low,ssh3,command_loop,3,52,4,grep -n root /etc/passwd,50.507297,100.00,0,ok,0,,
low,ssh3,command_loop,3,53,4,grep -n root /etc/passwd,50.499351,100.00,0,ok,0,,
low,ssh3,command_loop,3,54,4,grep -n root /etc/passwd,50.495776,100.00,0,ok,0,,
low,ssh3,command_loop,3,55,4,grep -n root /etc/passwd,50.501463,100.00,0,ok,0,,
low,ssh3,command_loop,3,56,4,grep -n root /etc/passwd,50.504204,100.00,0,ok,0,,
low,ssh3,command_loop,3,57,4,grep -n root /etc/passwd,50.510761,100.00,0,ok,0,,
low,ssh3,command_loop,3,58,4,grep -n root /etc/passwd,50.483071,100.00,0,ok,0,,
low,ssh3,command_loop,3,59,4,grep -n root /etc/passwd,50.507872,100.00,0,ok,0,,
low,ssh3,command_loop,3,60,4,grep -n root /etc/passwd,50.501093,100.00,0,ok,0,,
low,ssh3,command_loop,3,61,4,grep -n root /etc/passwd,50.465383,100.00,0,ok,0,,
low,ssh3,command_loop,3,62,4,grep -n root /etc/passwd,50.518762,100.00,0,ok,0,,
low,ssh3,command_loop,3,63,4,grep -n root /etc/passwd,50.485164,100.00,0,ok,0,,
low,ssh3,command_loop,3,64,4,grep -n root /etc/passwd,50.509482,100.00,0,ok,0,,
low,ssh3,command_loop,3,65,4,grep -n root /etc/passwd,50.487368,100.00,0,ok,0,,
low,ssh3,command_loop,3,66,4,grep -n root /etc/passwd,50.485034,100.00,0,ok,0,,
low,ssh3,command_loop,3,67,4,grep -n root /etc/passwd,50.482089,100.00,0,ok,0,,
low,ssh3,command_loop,3,68,4,grep -n root /etc/passwd,50.470106,100.00,0,ok,0,,
low,ssh3,command_loop,3,69,4,grep -n root /etc/passwd,50.465290,100.00,0,ok,0,,
low,ssh3,command_loop,3,70,4,grep -n root /etc/passwd,50.483571,100.00,0,ok,0,,
low,ssh3,command_loop,3,71,4,grep -n root /etc/passwd,50.483829,100.00,0,ok,0,,
low,ssh3,command_loop,3,72,4,grep -n root /etc/passwd,50.475570,100.00,0,ok,0,,
low,ssh3,command_loop,3,73,4,grep -n root /etc/passwd,50.482794,100.00,0,ok,0,,
low,ssh3,command_loop,3,74,4,grep -n root /etc/passwd,50.504723,100.00,0,ok,0,,
low,ssh3,command_loop,3,75,4,grep -n root /etc/passwd,50.463402,100.00,0,ok,0,,
low,ssh3,command_loop,3,76,4,grep -n root /etc/passwd,50.768562,100.00,0,ok,0,,
low,ssh3,command_loop,3,77,4,grep -n root /etc/passwd,50.701255,100.00,0,ok,0,,
low,ssh3,command_loop,3,78,4,grep -n root /etc/passwd,50.724999,100.00,0,ok,0,,
low,ssh3,command_loop,3,79,4,grep -n root /etc/passwd,50.693865,100.00,0,ok,0,,
low,ssh3,command_loop,3,80,4,grep -n root /etc/passwd,51.224654,100.00,0,ok,0,,
low,ssh3,command_loop,3,81,4,grep -n root /etc/passwd,50.701496,100.00,0,ok,0,,
low,ssh3,command_loop,3,82,4,grep -n root /etc/passwd,50.733316,100.00,0,ok,0,,
