scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,status,warmup,error_type,error_message
low,mosh,command_loop,5,49,2,df -h,80.193894,ok,0,,
low,mosh,command_loop,5,50,2,df -h,81.068515,ok,0,,
low,mosh,command_loop,6,1,2,df -h,81.033778,ok,1,,
low,mosh,command_loop,6,2,2,df -h,80.198664,ok,1,,
low,mosh,command_loop,6,3,2,df -h,79.925386,ok,1,,
low,mosh,command_loop,6,4,2,df -h,80.472443,ok,0,,
low,mosh,command_loop,6,5,2,df -h,80.026207,ok,0,,
low,mosh,command_loop,6,6,2,df -h,79.847980,ok,0,,
low,mosh,command_loop,6,7,2,df -h,81.000486,ok,0,,
low,mosh,command_loop,6,8,2,df -h,80.731456,ok,0,,
low,mosh,command_loop,6,9,2,df -h,80.356410,ok,0,,
low,mosh,command_loop,6,10,2,df -h,81.348054,ok,0,,
low,mosh,command_loop,6,11,2,df -h,80.271351,ok,0,,
low,mosh,command_loop,6,12,2,df -h,80.052298,ok,0,,
low,mosh,command_loop,6,13,2,df -h,80.889909,ok,0,,
low,mosh,command_loop,6,14,2,df -h,79.947049,ok,0,,
low,mosh,command_loop,6,15,2,df -h,79.839951,ok,0,,
low,mosh,command_loop,6,16,2,df -h,81.176940,ok,0,,
low,mosh,command_loop,6,17,2,df -h,79.951657,ok,0,,
low,mosh,command_loop,6,18,2,df -h,81.573287,ok,0,,
low,mosh,command_loop,6,19,2,df -h,81.301270,ok,0,,
low,mosh,command_loop,6,20,2,df -h,79.713116,ok,0,,
low,mosh,command_loop,6,21,2,df -h,79.911997,ok,0,,
low,mosh,command_loop,6,22,2,df -h,80.876430,ok,0,,
low,mosh,command_loop,6,23,2,df -h,80.868488,ok,0,,
low,mosh,command_loop,6,24,2,df -h,81.005297,ok,0,,
low,mosh,command_loop,6,25,2,df -h,79.972150,ok,0,,
low,mosh,command_loop,6,26,2,df -h,81.351079,ok,0,,
low,mosh,command_loop,6,27,2,df -h,79.758449,ok,0,,
low,mosh,command_loop,6,28,2,df -h,81.541077,ok,0,,
low,mosh,command_loop,6,29,2,df -h,81.357184,ok,0,,
low,mosh,command_loop,6,30,2,df -h,81.522298,ok,0,,
low,mosh,command_loop,6,31,2,df -h,81.103037,ok,0,,
low,mosh,command_loop,6,32,2,df -h,81.146549,ok,0,,
low,mosh,command_loop,6,33,2,df -h,81.373263,ok,0,,
low,mosh,command_loop,6,34,2,df -h,80.776897,ok,0,,
low,mosh,command_loop,6,35,2,df -h,80.214390,ok,0,,
low,mosh,command_loop,6,36,2,df -h,80.856469,ok,0,,
low,mosh,command_loop,6,37,2,df -h,81.107589,ok,0,,
low,mosh,command_loop,6,38,2,df -h,81.193891,ok,0,,
low,mosh,command_loop,6,39,2,df -h,79.936291,ok,0,,
low,mosh,command_loop,6,40,2,df -h,79.759048,ok,0,,
low,mosh,command_loop,6,41,2,df -h,80.991698,ok,0,,
low,mosh,command_loop,6,42,2,df -h,80.739104,ok,0,,
low,mosh,command_loop,6,43,2,df -h,80.484843,ok,0,,
low,mosh,command_loop,6,44,2,df -h,80.237385,ok,0,,
low,mosh,command_loop,6,45,2,df -h,80.085805,ok,0,,
low,mosh,command_loop,6,46,2,df -h,80.046499,ok,0,,
low,mosh,command_loop,6,47,2,df -h,80.314572,ok,0,,
low,mosh,command_loop,6,48,2,df -h,79.721260,ok,0,,
low,mosh,command_loop,6,49,2,df -h,79.803787,ok,0,,
low,mosh,command_loop,6,50,2,df -h,80.925755,ok,0,,
low,mosh,command_loop,7,1,2,df -h,80.676967,ok,1,,
low,mosh,command_loop,7,2,2,df -h,80.910668,ok,1,,
low,mosh,command_loop,7,3,2,df -h,81.159003,ok,1,,
low,mosh,command_loop,7,4,2,df -h,80.399760,ok,0,,
low,mosh,command_loop,7,5,2,df -h,81.020317,ok,0,,
low,mosh,command_loop,7,6,2,df -h,80.100367,ok,0,,
low,mosh,command_loop,7,7,2,df -h,80.908494,ok,0,,
low,mosh,command_loop,7,8,2,df -h,81.053947,ok,0,,
low,mosh,command_loop,7,9,2,df -h,80.890470,ok,0,,
low,mosh,command_loop,7,10,2,df -h,80.739802,ok,0,,
low,mosh,command_loop,7,11,2,df -h,80.049072,ok,0,,
low,mosh,command_loop,7,12,2,df -h,79.738914,ok,0,,
low,mosh,command_loop,7,13,2,df -h,80.850156,ok,0,,
low,mosh,command_loop,7,14,2,df -h,80.974782,ok,0,,
low,mosh,command_loop,7,15,2,df -h,79.818341,ok,0,,
low,mosh,command_loop,7,16,2,df -h,79.834148,ok,0,,
low,mosh,command_loop,7,17,2,df -h,81.175609,ok,0,,
low,mosh,command_loop,7,18,2,df -h,80.870052,ok,0,,
low,mosh,command_loop,7,19,2,df -h,82.450144,ok,0,,
low,mosh,command_loop,7,20,2,df -h,80.534069,ok,0,,
low,mosh,command_loop,7,21,2,df -h,80.913649,ok,0,,
low,mosh,command_loop,7,22,2,df -h,80.788594,ok,0,,
low,mosh,command_loop,7,23,2,df -h,80.205152,ok,0,,
low,mosh,command_loop,7,24,2,df -h,80.147271,ok,0,,
low,mosh,command_loop,7,25,2,df -h,80.972642,ok,0,,
low,mosh,command_loop,7,26,2,df -h,81.427068,ok,0,,
low,mosh,command_loop,7,27,2,df -h,80.212405,ok,0,,
low,mosh,command_loop,7,28,2,df -h,80.337935,ok,0,,
low,mosh,command_loop,7,29,2,df -h,81.466232,ok,0,,
low,mosh,command_loop,7,30,2,df -h,81.259485,ok,0,,
low,mosh,command_loop,7,31,2,df -h,80.982757,ok,0,,
low,mosh,command_loop,7,32,2,df -h,81.069796,ok,0,,
low,mosh,command_loop,7,33,2,df -h,80.521308,ok,0,,
low,mosh,command_loop,7,34,2,df -h,81.855715,ok,0,,
low,mosh,command_loop,7,35,2,df -h,80.516370,ok,0,,
low,mosh,command_loop,7,36,2,df -h,80.421939,ok,0,,
low,mosh,command_loop,7,37,2,df -h,81.051959,ok,0,,
low,mosh,command_loop,7,38,2,df -h,80.382548,ok,0,,
low,mosh,command_loop,7,39,2,df -h,80.417991,ok,0,,
low,mosh,command_loop,7,40,2,df -h,80.399213,ok,0,,
low,mosh,command_loop,7,41,2,df -h,79.878104,ok,0,,
low,mosh,command_loop,7,42,2,df -h,80.751455,ok,0,,
low,mosh,command_loop,7,43,2,df -h,82.620258,ok,0,,
low,mosh,command_loop,7,44,2,df -h,80.024043,ok,0,,
low,mosh,command_loop,7,45,2,df -h,79.838657,ok,0,,
low,mosh,command_loop,7,46,2,df -h,79.993311,ok,0,,
low,mosh,command_loop,7,47,2,df -h,80.969833,ok,0,,
low,mosh,command_loop,7,48,2,df -h,81.069561,ok,0,,
low,mosh,command_loop,7,49,2,df -h,80.123855,ok,0,,
low,mosh,command_loop,7,50,2,df -h,80.931430,ok,0,,
low,mosh,command_loop,8,1,2,df -h,80.988559,ok,1,,
low,mosh,command_loop,8,2,2,df -h,79.984842,ok,1,,
low,mosh,command_loop,8,3,2,df -h,79.828966,ok,1,,
low,mosh,command_loop,8,4,2,df -h,79.849353,ok,0,,
low,mosh,command_loop,8,5,2,df -h,80.865478,ok,0,,
low,mosh,command_loop,8,6,2,df -h,80.035901,ok,0,,
low,mosh,command_loop,8,7,2,df -h,81.185597,ok,0,,
low,mosh,command_loop,8,8,2,df -h,80.320858,ok,0,,
low,mosh,command_loop,8,9,2,df -h,80.978080,ok,0,,
low,mosh,command_loop,8,10,2,df -h,80.705439,ok,0,,
low,mosh,command_loop,8,11,2,df -h,81.888904,ok,0,,
low,mosh,command_loop,8,12,2,df -h,80.352329,ok,0,,
low,mosh,command_loop,8,13,2,df -h,80.249086,ok,0,,
low,mosh,command_loop,8,14,2,df -h,81.231513,ok,0,,
low,mosh,command_loop,8,15,2,df -h,79.933798,ok,0,,
low,mosh,command_loop,8,16,2,df -h,81.009609,ok,0,,
low,mosh,command_loop,8,17,2,df -h,80.929233,ok,0,,
low,mosh,command_loop,8,18,2,df -h,80.840842,ok,0,,
low,mosh,command_loop,8,19,2,df -h,79.838673,ok,0,,
low,mosh,command_loop,8,20,2,df -h,81.376609,ok,0,,
low,mosh,command_loop,8,21,2,df -h,80.861021,ok,0,,
low,mosh,command_loop,8,22,2,df -h,81.116754,ok,0,,
