protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,interactive_shell,2,88,241.113296,ok,,
ssh,interactive_shell,2,89,231.803231,ok,,
ssh,interactive_shell,2,90,224.607657,ok,,
ssh,interactive_shell,2,91,256.987252,ok,,
ssh,interactive_shell,2,92,217.061955,ok,,
ssh,interactive_shell,2,93,215.934923,ok,,
ssh,interactive_shell,2,94,254.536505,ok,,
ssh,interactive_shell,2,95,303.497868,ok,,
ssh,interactive_shell,2,96,254.951466,ok,,
ssh,interactive_shell,2,97,219.486165,ok,,
ssh,interactive_shell,2,98,527.327862,ok,,
ssh,interactive_shell,2,99,214.929984,ok,,
ssh,interactive_shell,2,100,242.944989,ok,,
ssh,interactive_shell,3,1,202.833542,ok,,
ssh,interactive_shell,3,2,232.797630,ok,,
ssh,interactive_shell,3,3,193.598237,ok,,
ssh,interactive_shell,3,4,320.853127,ok,,
ssh,interactive_shell,3,5,202.553525,ok,,
ssh,interactive_shell,3,6,325.358067,ok,,
ssh,interactive_shell,3,7,296.787361,ok,,
ssh,interactive_shell,3,8,299.830418,ok,,
ssh,interactive_shell,3,9,196.206964,ok,,
ssh,interactive_shell,3,10,201.539790,ok,,
ssh,interactive_shell,3,11,530.887947,ok,,
ssh,interactive_shell,3,12,259.480568,ok,,
ssh,interactive_shell,3,13,253.024324,ok,,
ssh,interactive_shell,3,14,442.133120,ok,,
ssh,interactive_shell,3,15,391.895617,ok,,
ssh,interactive_shell,3,16,253.129563,ok,,
ssh,interactive_shell,3,17,510.911473,ok,,
ssh,interactive_shell,3,18,212.517270,ok,,
ssh,interactive_shell,3,19,181.503965,ok,,
ssh,interactive_shell,3,20,228.788669,ok,,
ssh,interactive_shell,3,21,765.192289,ok,,
ssh,interactive_shell,3,22,274.585009,ok,,
ssh,interactive_shell,3,23,280.121611,ok,,
ssh,interactive_shell,3,24,239.156319,ok,,
ssh,interactive_shell,3,25,247.805794,ok,,
ssh,interactive_shell,3,26,217.118469,ok,,
ssh,interactive_shell,3,27,301.276521,ok,,
ssh,interactive_shell,3,28,234.673416,ok,,
ssh,interactive_shell,3,29,245.071233,ok,,
ssh,interactive_shell,3,30,239.827908,ok,,
ssh,interactive_shell,3,31,245.122603,ok,,
ssh,interactive_shell,3,32,590.602918,ok,,
ssh,interactive_shell,3,33,392.428316,ok,,
ssh,interactive_shell,3,34,193.988086,ok,,
ssh,interactive_shell,3,35,226.058459,ok,,
ssh,interactive_shell,3,36,232.339187,ok,,
ssh,interactive_shell,3,37,470.524825,ok,,
