scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,status,warmup,error_type,error_message
default,mosh,command_loop,8,35,2,df -h,110.079646,ok,0,,
default,mosh,command_loop,8,36,2,df -h,129.422033,ok,0,,
default,mosh,command_loop,8,37,2,df -h,111.566920,ok,0,,
default,mosh,command_loop,8,38,2,df -h,109.892135,ok,0,,
default,mosh,command_loop,8,39,2,df -h,111.858919,ok,0,,
default,mosh,command_loop,8,40,2,df -h,114.605731,ok,0,,
default,mosh,command_loop,8,41,2,df -h,110.875696,ok,0,,
default,mosh,command_loop,8,42,2,df -h,115.552925,ok,0,,
default,mosh,command_loop,8,43,2,df -h,115.426006,ok,0,,
default,mosh,command_loop,8,44,2,df -h,111.599922,ok,0,,
default,mosh,command_loop,8,45,2,df -h,110.812623,ok,0,,
default,mosh,command_loop,8,46,2,df -h,114.612106,ok,0,,
default,mosh,command_loop,8,47,2,df -h,111.688686,ok,0,,
default,mosh,command_loop,8,48,2,df -h,110.561223,ok,0,,
default,mosh,command_loop,8,49,2,df -h,113.178380,ok,0,,
default,mosh,command_loop,8,50,2,df -h,124.009536,ok,0,,
default,mosh,command_loop,9,1,2,df -h,110.534890,ok,1,,
default,mosh,command_loop,9,2,2,df -h,115.222870,ok,1,,
default,mosh,command_loop,9,3,2,df -h,123.213051,ok,1,,
default,mosh,command_loop,9,4,2,df -h,113.606323,ok,0,,
default,mosh,command_loop,9,5,2,df -h,121.683694,ok,0,,
default,mosh,command_loop,9,6,2,df -h,116.878645,ok,0,,
default,mosh,command_loop,9,7,2,df -h,113.221770,ok,0,,
default,mosh,command_loop,9,8,2,df -h,114.288641,ok,0,,
default,mosh,command_loop,9,9,2,df -h,129.715832,ok,0,,
default,mosh,command_loop,9,10,2,df -h,124.681428,ok,0,,
default,mosh,command_loop,9,11,2,df -h,139.325553,ok,0,,
default,mosh,command_loop,9,12,2,df -h,113.135614,ok,0,,
default,mosh,command_loop,9,13,2,df -h,110.034986,ok,0,,
default,mosh,command_loop,9,14,2,df -h,112.854610,ok,0,,
default,mosh,command_loop,9,15,2,df -h,123.694867,ok,0,,
default,mosh,command_loop,9,16,2,df -h,116.869712,ok,0,,
default,mosh,command_loop,9,17,2,df -h,122.260976,ok,0,,
default,mosh,command_loop,9,18,2,df -h,131.937758,ok,0,,
