scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,status,warmup,error_type,error_message
medium,mosh,command_loop,3,14,2,df -h,158.603726,ok,0,,
medium,mosh,command_loop,3,15,2,df -h,165.309722,ok,0,,
medium,mosh,command_loop,3,16,2,df -h,166.469686,ok,0,,
medium,mosh,command_loop,3,17,2,df -h,150.711514,ok,0,,
medium,mosh,command_loop,3,18,2,df -h,166.675590,ok,0,,
medium,mosh,command_loop,3,19,2,df -h,156.175385,ok,0,,
medium,mosh,command_loop,3,20,2,df -h,160.017902,ok,0,,
medium,mosh,command_loop,3,21,2,df -h,165.449623,ok,0,,
medium,mosh,command_loop,3,22,2,df -h,172.333049,ok,0,,
medium,mosh,command_loop,3,23,2,df -h,163.117319,ok,0,,
medium,mosh,command_loop,3,24,2,df -h,157.348542,ok,0,,
medium,mosh,command_loop,3,25,2,df -h,161.886987,ok,0,,
medium,mosh,command_loop,3,26,2,df -h,158.451265,ok,0,,
medium,mosh,command_loop,3,27,2,df -h,167.287716,ok,0,,
medium,mosh,command_loop,3,28,2,df -h,156.980138,ok,0,,
medium,mosh,command_loop,3,29,2,df -h,167.738170,ok,0,,
medium,mosh,command_loop,3,30,2,df -h,157.897355,ok,0,,
medium,mosh,command_loop,3,31,2,df -h,161.415671,ok,0,,
medium,mosh,command_loop,3,32,2,df -h,159.551183,ok,0,,
medium,mosh,command_loop,3,33,2,df -h,168.564375,ok,0,,
medium,mosh,command_loop,3,34,2,df -h,163.469344,ok,0,,
medium,mosh,command_loop,3,35,2,df -h,167.411518,ok,0,,
medium,mosh,command_loop,3,36,2,df -h,162.667445,ok,0,,
medium,mosh,command_loop,3,37,2,df -h,162.889398,ok,0,,
medium,mosh,command_loop,3,38,2,df -h,158.935181,ok,0,,
medium,mosh,command_loop,3,39,2,df -h,161.043195,ok,0,,
medium,mosh,command_loop,3,40,2,df -h,165.713344,ok,0,,
medium,mosh,command_loop,3,41,2,df -h,160.449758,ok,0,,
medium,mosh,command_loop,3,42,2,df -h,172.827338,ok,0,,
medium,mosh,command_loop,3,43,2,df -h,162.955618,ok,0,,
medium,mosh,command_loop,3,44,2,df -h,159.839005,ok,0,,
medium,mosh,command_loop,3,45,2,df -h,165.410159,ok,0,,
medium,mosh,command_loop,3,46,2,df -h,154.269797,ok,0,,
medium,mosh,command_loop,3,47,2,df -h,154.113294,ok,0,,
medium,mosh,command_loop,3,48,2,df -h,153.339486,ok,0,,
medium,mosh,command_loop,3,49,2,df -h,167.831952,ok,0,,
medium,mosh,command_loop,3,50,2,df -h,150.133143,ok,0,,
medium,mosh,command_loop,4,1,2,df -h,152.870984,ok,1,,
medium,mosh,command_loop,4,2,2,df -h,156.523743,ok,1,,
medium,mosh,command_loop,4,3,2,df -h,164.048955,ok,1,,
medium,mosh,command_loop,4,4,2,df -h,155.831334,ok,0,,
medium,mosh,command_loop,4,5,2,df -h,169.743305,ok,0,,
medium,mosh,command_loop,4,6,2,df -h,155.702339,ok,0,,
medium,mosh,command_loop,4,7,2,df -h,163.070580,ok,0,,
medium,mosh,command_loop,4,8,2,df -h,152.067834,ok,0,,
medium,mosh,command_loop,4,9,2,df -h,157.887297,ok,0,,
medium,mosh,command_loop,4,10,2,df -h,160.116515,ok,0,,
medium,mosh,command_loop,4,11,2,df -h,167.087028,ok,0,,
medium,mosh,command_loop,4,12,2,df -h,158.273455,ok,0,,
medium,mosh,command_loop,4,13,2,df -h,156.795941,ok,0,,
medium,mosh,command_loop,4,14,2,df -h,159.164617,ok,0,,
medium,mosh,command_loop,4,15,2,df -h,158.313284,ok,0,,
medium,mosh,command_loop,4,16,2,df -h,174.131783,ok,0,,
medium,mosh,command_loop,4,17,2,df -h,162.027662,ok,0,,
medium,mosh,command_loop,4,18,2,df -h,159.276452,ok,0,,
medium,mosh,command_loop,4,19,2,df -h,172.876697,ok,0,,
medium,mosh,command_loop,4,20,2,df -h,167.883476,ok,0,,
medium,mosh,command_loop,4,21,2,df -h,160.971282,ok,0,,
medium,mosh,command_loop,4,22,2,df -h,162.072426,ok,0,,
medium,mosh,command_loop,4,23,2,df -h,164.050798,ok,0,,
medium,mosh,command_loop,4,24,2,df -h,148.200865,ok,0,,
medium,mosh,command_loop,4,25,2,df -h,162.122375,ok,0,,
medium,mosh,command_loop,4,26,2,df -h,170.746860,ok,0,,
medium,mosh,command_loop,4,27,2,df -h,160.439430,ok,0,,
medium,mosh,command_loop,4,28,2,df -h,159.610887,ok,0,,
medium,mosh,command_loop,4,29,2,df -h,165.020604,ok,0,,
medium,mosh,command_loop,4,30,2,df -h,165.114829,ok,0,,
medium,mosh,command_loop,4,31,2,df -h,154.845325,ok,0,,
medium,mosh,command_loop,4,32,2,df -h,168.921662,ok,0,,
medium,mosh,command_loop,4,33,2,df -h,162.893014,ok,0,,
medium,mosh,command_loop,4,34,2,df -h,158.243942,ok,0,,
medium,mosh,command_loop,4,35,2,df -h,148.518952,ok,0,,
medium,mosh,command_loop,4,36,2,df -h,152.798697,ok,0,,
medium,mosh,command_loop,4,37,2,df -h,158.345469,ok,0,,
medium,mosh,command_loop,4,38,2,df -h,162.680820,ok,0,,
medium,mosh,command_loop,4,39,2,df -h,150.599843,ok,0,,
medium,mosh,command_loop,4,40,2,df -h,144.054571,ok,0,,
medium,mosh,command_loop,4,41,2,df -h,167.743282,ok,0,,
medium,mosh,command_loop,4,42,2,df -h,153.396391,ok,0,,
medium,mosh,command_loop,4,43,2,df -h,161.421482,ok,0,,
medium,mosh,command_loop,4,44,2,df -h,155.066846,ok,0,,
medium,mosh,command_loop,4,45,2,df -h,162.186259,ok,0,,
medium,mosh,command_loop,4,46,2,df -h,160.149242,ok,0,,
medium,mosh,command_loop,4,47,2,df -h,157.933593,ok,0,,
medium,mosh,command_loop,4,48,2,df -h,159.659219,ok,0,,
medium,mosh,command_loop,4,49,2,df -h,175.771605,ok,0,,
